0 Ensemble_score =  1.632 z-score -6.815 Chi = 1.632 c1 = 1.043 c2 = 0.491
 619 Basic310_4_B10020001_MSE.pdb.dat    (0.182) [ 0.001, 0.216, 0.045 ] 
1698 Int325_1_B10750001_MSE.pdb.dat    (0.103) [ 0.258, 0.144, 0.032 ] 
754 Ensemble_score =  2.488 z-score -0.256 Chi = 2.488 c1 = 1.047 c2 = 1.005
   9 Int325_6_B10770001_MSE.pdb.dat    (0.731) [ 0.815, 0.724, 0.064 ] 
1354 Int325_1_B10720001_MSE.pdb.dat    (0.186) [ 0.084, 0.171, 0.028 ] 
1500 Int350_0_B10910001_MSE.pdb.dat    (0.083) [ 0.002, 0.092, 0.015 ] 
755 Ensemble_score =  2.488 z-score -0.256 Chi = 2.488 c1 = 1.046 c2 = 0.995
   9 Int325_6_B10770001_MSE.pdb.dat    (0.718) [ 0.815, 0.724, 0.064 ] 
 750 Int300_7_B10900001_MSE.pdb.dat    (0.184) [ 0.013, 0.235, 0.065 ] 
1590 Int325_1_B10740001_MSE.pdb.dat    (0.098) [ 0.300, 0.145, 0.036 ] 
756 Ensemble_score =  2.488 z-score -0.256 Chi = 2.488 c1 = 1.045 c2 = 0.947
 250 Int325_5_B10700001_MSE.pdb.dat    (0.172) [ 0.037, 0.192, 0.097 ] 
 400 Int300_9_B10890001_MSE.pdb.dat    (0.489) [ 0.003, 0.346, 0.143 ] 
 769 Int325_5_B10890001_MSE.pdb.dat    (0.339) [ 0.063, 0.413, 0.103 ] 
757 Ensemble_score =  2.488 z-score -0.255 Chi = 2.488 c1 = 1.047 c2 = 0.947
   9 Int325_6_B10770001_MSE.pdb.dat    (0.750) [ 0.815, 0.724, 0.064 ] 
1408 Int350_0_B10310001_MSE.pdb.dat    (0.108) [ 0.003, 0.138, 0.052 ] 
1698 Int325_1_B10750001_MSE.pdb.dat    (0.142) [ 0.258, 0.144, 0.032 ] 
758 Ensemble_score =  2.488 z-score -0.253 Chi = 2.488 c1 = 1.047 c2 = 0.986
   9 Int325_6_B10770001_MSE.pdb.dat    (0.732) [ 0.815, 0.724, 0.064 ] 
1354 Int325_1_B10720001_MSE.pdb.dat    (0.194) [ 0.084, 0.171, 0.028 ] 
1589 Basic350_0_B10140001_MSE.pdb.dat    (0.075) [ 0.001, 0.077, 0.003 ] 
759 Ensemble_score =  2.488 z-score -0.253 Chi = 2.488 c1 = 1.047 c2 = 0.813
   9 Int325_6_B10770001_MSE.pdb.dat    (0.714) [ 0.815, 0.724, 0.064 ] 
 767 Basic310_6_B10480001_MSE.pdb.dat    (0.213) [ 0.001, 0.202, 0.010 ] 
1590 Int325_1_B10740001_MSE.pdb.dat    (0.073) [ 0.300, 0.145, 0.036 ] 
760 Ensemble_score =  2.488 z-score -0.252 Chi = 2.488 c1 = 1.047 c2 = 0.947
   9 Int325_6_B10770001_MSE.pdb.dat    (0.768) [ 0.815, 0.724, 0.064 ] 
1691 Int325_4_B10350001_MSE.pdb.dat    (0.154) [ 0.002, 0.174, 0.033 ] 
1698 Int325_1_B10750001_MSE.pdb.dat    (0.078) [ 0.258, 0.144, 0.032 ] 
761 Ensemble_score =  2.488 z-score -0.251 Chi = 2.488 c1 = 1.044 c2 = 1.103
1145 Int325_5_B11000001_MSE.pdb.dat    (0.515) [ 0.059, 0.502, 0.104 ] 
1836 Int300_8_B11000001_MSE.pdb.dat    (0.415) [ 0.049, 0.301, 0.105 ] 
2100 Basic320_5_B10720001_MSE.pdb.dat    (0.069) [ 0.000, 0.069, 1.000 ] 
762 Ensemble_score =  2.488 z-score -0.251 Chi = 2.488 c1 = 1.045 c2 = 1.307
1145 Int325_5_B11000001_MSE.pdb.dat    (0.598) [ 0.059, 0.502, 0.104 ] 
2122 Basic350_2_B10900001_MSE.pdb.dat    (0.258) [ 0.025, 0.205, 0.086 ] 
2132 Int300_2_B10920001_MSE.pdb.dat    (0.144) [ 0.008, 0.192, 0.079 ] 
763 Ensemble_score =  2.489 z-score -0.250 Chi = 2.489 c1 = 1.046 c2 = 0.995
   9 Int325_6_B10770001_MSE.pdb.dat    (0.737) [ 0.815, 0.724, 0.064 ] 
1698 Int325_1_B10750001_MSE.pdb.dat    (0.189) [ 0.258, 0.144, 0.032 ] 
1836 Int300_8_B11000001_MSE.pdb.dat    (0.074) [ 0.049, 0.301, 0.105 ] 
764 Ensemble_score =  2.489 z-score -0.250 Chi = 2.489 c1 = 1.048 c2 = 0.955
   9 Int325_6_B10770001_MSE.pdb.dat    (0.732) [ 0.815, 0.724, 0.064 ] 
 934 Basic300_8_B10090001_MSE.pdb.dat    (0.166) [ 0.002, 0.202, 0.046 ] 
1698 Int325_1_B10750001_MSE.pdb.dat    (0.102) [ 0.258, 0.144, 0.032 ] 
765 Ensemble_score =  2.489 z-score -0.249 Chi = 2.489 c1 = 1.047 c2 = 0.947
   9 Int325_6_B10770001_MSE.pdb.dat    (0.765) [ 0.815, 0.724, 0.064 ] 
1590 Int325_1_B10740001_MSE.pdb.dat    (0.096) [ 0.300, 0.145, 0.036 ] 
1808 Int325_4_B10360001_MSE.pdb.dat    (0.139) [ 0.002, 0.182, 0.034 ] 
766 Ensemble_score =  2.489 z-score -0.248 Chi = 2.489 c1 = 1.046 c2 = 0.832
 225 Int325_5_B10660001_MSE.pdb.dat    (0.350) [ 0.039, 0.138, 0.068 ] 
 419 Int300_9_B11000001_MSE.pdb.dat    (0.417) [ 0.012, 0.326, 0.104 ] 
 811 Int325_5_B10880001_MSE.pdb.dat    (0.232) [ 0.010, 0.391, 0.122 ] 
767 Ensemble_score =  2.489 z-score -0.248 Chi = 2.489 c1 = 1.047 c2 = 0.947
   9 Int325_6_B10770001_MSE.pdb.dat    (0.728) [ 0.815, 0.724, 0.064 ] 
1233 Int350_0_B10630001_MSE.pdb.dat    (0.104) [ 0.003, 0.133, 0.062 ] 
1590 Int325_1_B10740001_MSE.pdb.dat    (0.168) [ 0.300, 0.145, 0.036 ] 
768 Ensemble_score =  2.489 z-score -0.247 Chi = 2.489 c1 = 1.046 c2 = 0.832
   9 Int325_6_B10770001_MSE.pdb.dat    (0.642) [ 0.815, 0.724, 0.064 ] 
 225 Int325_5_B10660001_MSE.pdb.dat    (0.090) [ 0.039, 0.138, 0.068 ] 
 801 Int300_7_B10420001_MSE.pdb.dat    (0.268) [ 0.001, 0.202, 0.046 ] 
769 Ensemble_score =  2.489 z-score -0.247 Chi = 2.489 c1 = 1.046 c2 = 0.928
   9 Int325_6_B10770001_MSE.pdb.dat    (0.721) [ 0.815, 0.724, 0.064 ] 
 683 Int300_7_B10530001_MSE.pdb.dat    (0.186) [ 0.001, 0.230, 0.035 ] 
1698 Int325_1_B10750001_MSE.pdb.dat    (0.093) [ 0.258, 0.144, 0.032 ] 
770 Ensemble_score =  2.489 z-score -0.246 Chi = 2.489 c1 = 1.046 c2 = 0.995
   9 Int325_6_B10770001_MSE.pdb.dat    (0.718) [ 0.815, 0.724, 0.064 ] 
 750 Int300_7_B10900001_MSE.pdb.dat    (0.223) [ 0.013, 0.235, 0.065 ] 
2341 Basic300_2_B10440001_MSE.pdb.dat    (0.059) [ 0.003, 0.090, 0.025 ] 
771 Ensemble_score =  2.490 z-score -0.242 Chi = 2.490 c1 = 1.046 c2 = 0.928
   9 Int325_6_B10770001_MSE.pdb.dat    (0.610) [ 0.815, 0.724, 0.064 ] 
 225 Int325_5_B10660001_MSE.pdb.dat    (0.119) [ 0.039, 0.138, 0.068 ] 
 683 Int300_7_B10530001_MSE.pdb.dat    (0.272) [ 0.001, 0.230, 0.035 ] 
772 Ensemble_score =  2.491 z-score -0.234 Chi = 2.491 c1 = 1.047 c2 = 1.005
   9 Int325_6_B10770001_MSE.pdb.dat    (0.744) [ 0.815, 0.724, 0.064 ] 
1354 Int325_1_B10720001_MSE.pdb.dat    (0.191) [ 0.084, 0.171, 0.028 ] 
2211 Int300_2_B10410001_MSE.pdb.dat    (0.066) [ 0.001, 0.066, 0.002 ] 
773 Ensemble_score =  2.491 z-score -0.233 Chi = 2.491 c1 = 1.047 c2 = 0.947
   9 Int325_6_B10770001_MSE.pdb.dat    (0.700) [ 0.815, 0.724, 0.064 ] 
 527 Basic320_8_B10030001_MSE.pdb.dat    (0.227) [ 0.002, 0.253, 0.039 ] 
1590 Int325_1_B10740001_MSE.pdb.dat    (0.073) [ 0.300, 0.145, 0.036 ] 
774 Ensemble_score =  2.491 z-score -0.233 Chi = 2.491 c1 = 1.043 c2 = 1.134
  76 Int300_8_B10540001_MSE.pdb.dat    (0.267) [ 0.002, 0.181, 0.090 ] 
 814 Int325_5_B10920001_MSE.pdb.dat    (0.470) [ 0.008, 0.355, 0.086 ] 
1729 Int300_8_B10990001_MSE.pdb.dat    (0.262) [ 0.025, 0.222, 0.074 ] 
775 Ensemble_score =  2.491 z-score -0.230 Chi = 2.491 c1 = 1.048 c2 = 0.909
   9 Int325_6_B10770001_MSE.pdb.dat    (0.746) [ 0.815, 0.724, 0.064 ] 
1414 Int350_0_B10350001_MSE.pdb.dat    (0.116) [ 0.001, 0.108, 0.006 ] 
1590 Int325_1_B10740001_MSE.pdb.dat    (0.138) [ 0.300, 0.145, 0.036 ] 
776 Ensemble_score =  2.491 z-score -0.229 Chi = 2.491 c1 = 1.047 c2 = 0.851
   9 Int325_6_B10770001_MSE.pdb.dat    (0.715) [ 0.815, 0.724, 0.064 ] 
 250 Int325_5_B10700001_MSE.pdb.dat    (0.055) [ 0.037, 0.192, 0.097 ] 
1308 Int300_9_B10550001_MSE.pdb.dat    (0.230) [ 0.002, 0.192, 0.037 ] 
777 Ensemble_score =  2.492 z-score -0.225 Chi = 2.492 c1 = 1.047 c2 = 0.794
   9 Int325_6_B10770001_MSE.pdb.dat    (0.529) [ 0.815, 0.724, 0.064 ] 
 250 Int325_5_B10700001_MSE.pdb.dat    (0.195) [ 0.037, 0.192, 0.097 ] 
 577 Int300_9_B10640001_MSE.pdb.dat    (0.276) [ 0.001, 0.208, 0.048 ] 
778 Ensemble_score =  2.492 z-score -0.222 Chi = 2.492 c1 = 1.047 c2 = 0.909
   9 Int325_6_B10770001_MSE.pdb.dat    (0.632) [ 0.815, 0.724, 0.064 ] 
 225 Int325_5_B10660001_MSE.pdb.dat    (0.109) [ 0.039, 0.138, 0.068 ] 
 847 Int300_7_B10490001_MSE.pdb.dat    (0.259) [ 0.001, 0.209, 0.036 ] 
779 Ensemble_score =  2.492 z-score -0.220 Chi = 2.492 c1 = 1.047 c2 = 0.947
   9 Int325_6_B10770001_MSE.pdb.dat    (0.739) [ 0.815, 0.724, 0.064 ] 
1590 Int325_1_B10740001_MSE.pdb.dat    (0.188) [ 0.300, 0.145, 0.036 ] 
2028 Int300_2_B10930001_MSE.pdb.dat    (0.073) [ 0.001, 0.074, 0.008 ] 
780 Ensemble_score =  2.492 z-score -0.220 Chi = 2.492 c1 = 1.046 c2 = 0.995
   9 Int325_6_B10770001_MSE.pdb.dat    (0.723) [ 0.815, 0.724, 0.064 ] 
 750 Int300_7_B10900001_MSE.pdb.dat    (0.216) [ 0.013, 0.235, 0.065 ] 
2415 Basic300_2_B10500001_MSE.pdb.dat    (0.061) [ 0.016, 0.104, 0.025 ] 
781 Ensemble_score =  2.493 z-score -0.219 Chi = 2.493 c1 = 1.047 c2 = 0.947
   9 Int325_6_B10770001_MSE.pdb.dat    (0.741) [ 0.815, 0.724, 0.064 ] 
1590 Int325_1_B10740001_MSE.pdb.dat    (0.183) [ 0.300, 0.145, 0.036 ] 
2084 Int300_2_B10940001_MSE.pdb.dat    (0.075) [ 0.002, 0.067, 0.008 ] 
782 Ensemble_score =  2.493 z-score -0.219 Chi = 2.493 c1 = 1.045 c2 = 1.284
1145 Int325_5_B11000001_MSE.pdb.dat    (0.594) [ 0.059, 0.502, 0.104 ] 
1980 Int300_2_B10910001_MSE.pdb.dat    (0.132) [ 0.002, 0.102, 0.035 ] 
2122 Basic350_2_B10900001_MSE.pdb.dat    (0.274) [ 0.025, 0.205, 0.086 ] 
783 Ensemble_score =  2.493 z-score -0.219 Chi = 2.493 c1 = 1.047 c2 = 0.870
   9 Int325_6_B10770001_MSE.pdb.dat    (0.721) [ 0.815, 0.724, 0.064 ] 
 717 Int325_0_B10920001_MSE.pdb.dat    (0.191) [ 0.001, 0.192, 0.002 ] 
1698 Int325_1_B10750001_MSE.pdb.dat    (0.088) [ 0.258, 0.144, 0.032 ] 
784 Ensemble_score =  2.493 z-score -0.219 Chi = 2.493 c1 = 1.048 c2 = 0.832
   9 Int325_6_B10770001_MSE.pdb.dat    (0.691) [ 0.815, 0.724, 0.064 ] 
 225 Int325_5_B10660001_MSE.pdb.dat    (0.083) [ 0.039, 0.138, 0.068 ] 
1353 Int300_9_B10540001_MSE.pdb.dat    (0.226) [ 0.002, 0.177, 0.041 ] 
785 Ensemble_score =  2.493 z-score -0.217 Chi = 2.493 c1 = 1.047 c2 = 0.947
   9 Int325_6_B10770001_MSE.pdb.dat    (0.742) [ 0.815, 0.724, 0.064 ] 
1590 Int325_1_B10740001_MSE.pdb.dat    (0.180) [ 0.300, 0.145, 0.036 ] 
2009 Int300_2_B10980001_MSE.pdb.dat    (0.078) [ 0.001, 0.073, 0.005 ] 
786 Ensemble_score =  2.493 z-score -0.216 Chi = 2.493 c1 = 1.047 c2 = 0.947
   9 Int325_6_B10770001_MSE.pdb.dat    (0.740) [ 0.815, 0.724, 0.064 ] 
1265 Int350_0_B10260001_MSE.pdb.dat    (0.106) [ 0.001, 0.106, 0.002 ] 
1590 Int325_1_B10740001_MSE.pdb.dat    (0.154) [ 0.300, 0.145, 0.036 ] 
787 Ensemble_score =  2.493 z-score -0.216 Chi = 2.493 c1 = 1.048 c2 = 0.947
   9 Int325_6_B10770001_MSE.pdb.dat    (0.728) [ 0.815, 0.724, 0.064 ] 
 934 Basic300_8_B10090001_MSE.pdb.dat    (0.168) [ 0.002, 0.202, 0.046 ] 
1590 Int325_1_B10740001_MSE.pdb.dat    (0.103) [ 0.300, 0.145, 0.036 ] 
788 Ensemble_score =  2.493 z-score -0.214 Chi = 2.493 c1 = 1.045 c2 = 1.269
 109 Int300_7_B10800001_MSE.pdb.dat    (0.220) [ 0.002, 0.300, 0.047 ] 
 769 Int325_5_B10890001_MSE.pdb.dat    (0.494) [ 0.063, 0.413, 0.103 ] 
1836 Int300_8_B11000001_MSE.pdb.dat    (0.286) [ 0.049, 0.301, 0.105 ] 
789 Ensemble_score =  2.493 z-score -0.214 Chi = 2.493 c1 = 1.047 c2 = 0.947
   9 Int325_6_B10770001_MSE.pdb.dat    (0.743) [ 0.815, 0.724, 0.064 ] 
1503 Basic320_0_B10920001_MSE.pdb.dat    (0.089) [ 0.001, 0.094, 0.004 ] 
1698 Int325_1_B10750001_MSE.pdb.dat    (0.168) [ 0.258, 0.144, 0.032 ] 
790 Ensemble_score =  2.493 z-score -0.213 Chi = 2.493 c1 = 1.045 c2 = 1.077
1145 Int325_5_B11000001_MSE.pdb.dat    (0.551) [ 0.059, 0.502, 0.104 ] 
1403 Int300_8_B10790001_MSE.pdb.dat    (0.338) [ 0.012, 0.270, 0.088 ] 
1616 Basic350_2_B10930001_MSE.pdb.dat    (0.110) [ 0.006, 0.155, 0.047 ] 
791 Ensemble_score =  2.493 z-score -0.213 Chi = 2.493 c1 = 1.047 c2 = 0.966
   9 Int325_6_B10770001_MSE.pdb.dat    (0.758) [ 0.815, 0.724, 0.064 ] 
1590 Int325_1_B10740001_MSE.pdb.dat    (0.162) [ 0.300, 0.145, 0.036 ] 
2298 Basic350_2_B10840001_MSE.pdb.dat    (0.081) [ 0.006, 0.098, 0.027 ] 
792 Ensemble_score =  2.494 z-score -0.209 Chi = 2.494 c1 = 1.047 c2 = 0.995
   9 Int325_6_B10770001_MSE.pdb.dat    (0.745) [ 0.815, 0.724, 0.064 ] 
1354 Int325_1_B10720001_MSE.pdb.dat    (0.184) [ 0.084, 0.171, 0.028 ] 
2177 Int300_2_B10400001_MSE.pdb.dat    (0.070) [ 0.001, 0.068, 0.003 ] 
793 Ensemble_score =  2.494 z-score -0.208 Chi = 2.494 c1 = 1.047 c2 = 0.947
   9 Int325_6_B10770001_MSE.pdb.dat    (0.751) [ 0.815, 0.724, 0.064 ] 
1698 Int325_1_B10750001_MSE.pdb.dat    (0.178) [ 0.258, 0.144, 0.032 ] 
2127 Int300_2_B10550001_MSE.pdb.dat    (0.071) [ 0.001, 0.075, 0.003 ] 
794 Ensemble_score =  2.494 z-score -0.204 Chi = 2.494 c1 = 1.047 c2 = 0.909
   9 Int325_6_B10770001_MSE.pdb.dat    (0.749) [ 0.815, 0.724, 0.064 ] 
1244 Int350_0_B10360001_MSE.pdb.dat    (0.121) [ 0.002, 0.145, 0.043 ] 
1698 Int325_1_B10750001_MSE.pdb.dat    (0.130) [ 0.258, 0.144, 0.032 ] 
795 Ensemble_score =  2.495 z-score -0.203 Chi = 2.495 c1 = 1.048 c2 = 0.813
   9 Int325_6_B10770001_MSE.pdb.dat    (0.634) [ 0.815, 0.724, 0.064 ] 
 250 Int325_5_B10700001_MSE.pdb.dat    (0.096) [ 0.037, 0.192, 0.097 ] 
 789 Int325_0_B10410001_MSE.pdb.dat    (0.270) [ 0.002, 0.226, 0.040 ] 
796 Ensemble_score =  2.495 z-score -0.203 Chi = 2.495 c1 = 1.047 c2 = 0.851
   9 Int325_6_B10770001_MSE.pdb.dat    (0.712) [ 0.815, 0.724, 0.064 ] 
 643 Int300_6_B10710001_MSE.pdb.dat    (0.209) [ 0.001, 0.229, 0.040 ] 
1590 Int325_1_B10740001_MSE.pdb.dat    (0.079) [ 0.300, 0.145, 0.036 ] 
797 Ensemble_score =  2.495 z-score -0.199 Chi = 2.495 c1 = 1.046 c2 = 1.058
1145 Int325_5_B11000001_MSE.pdb.dat    (0.560) [ 0.059, 0.502, 0.104 ] 
1616 Basic350_2_B10930001_MSE.pdb.dat    (0.229) [ 0.006, 0.155, 0.047 ] 
1729 Int300_8_B10990001_MSE.pdb.dat    (0.211) [ 0.025, 0.222, 0.074 ] 
798 Ensemble_score =  2.495 z-score -0.198 Chi = 2.495 c1 = 1.047 c2 = 0.813
   9 Int325_6_B10770001_MSE.pdb.dat    (0.671) [ 0.815, 0.724, 0.064 ] 
 196 Int300_0_B10270001_MSE.pdb.dat    (0.223) [ 0.000, 0.223, 1.000 ] 
1590 Int325_1_B10740001_MSE.pdb.dat    (0.106) [ 0.300, 0.145, 0.036 ] 
799 Ensemble_score =  2.495 z-score -0.197 Chi = 2.495 c1 = 1.047 c2 = 0.947
   9 Int325_6_B10770001_MSE.pdb.dat    (0.768) [ 0.815, 0.724, 0.064 ] 
2048 Basic350_2_B10860001_MSE.pdb.dat    (0.121) [ 0.007, 0.129, 0.040 ] 
2341 Basic300_2_B10440001_MSE.pdb.dat    (0.111) [ 0.003, 0.090, 0.025 ] 
800 Ensemble_score =  2.495 z-score -0.197 Chi = 2.495 c1 = 1.045 c2 = 1.077
   9 Int325_6_B10770001_MSE.pdb.dat    (0.603) [ 0.815, 0.724, 0.064 ] 
 750 Int300_7_B10900001_MSE.pdb.dat    (0.304) [ 0.013, 0.235, 0.065 ] 
 874 Int325_5_B10950001_MSE.pdb.dat    (0.093) [ 0.001, 0.255, 0.123 ] 
801 Ensemble_score =  2.496 z-score -0.196 Chi = 2.496 c1 = 1.046 c2 = 0.832
   9 Int325_6_B10770001_MSE.pdb.dat    (0.710) [ 0.815, 0.724, 0.064 ] 
 683 Int300_7_B10530001_MSE.pdb.dat    (0.233) [ 0.001, 0.230, 0.035 ] 
1590 Int325_1_B10740001_MSE.pdb.dat    (0.057) [ 0.300, 0.145, 0.036 ] 
802 Ensemble_score =  2.496 z-score -0.196 Chi = 2.496 c1 = 1.046 c2 = 0.832
   9 Int325_6_B10770001_MSE.pdb.dat    (0.674) [ 0.815, 0.724, 0.064 ] 
 361 Basic300_5_B10020001_MSE.pdb.dat    (0.272) [ 0.001, 0.267, 0.004 ] 
1590 Int325_1_B10740001_MSE.pdb.dat    (0.054) [ 0.300, 0.145, 0.036 ] 
803 Ensemble_score =  2.496 z-score -0.195 Chi = 2.496 c1 = 1.047 c2 = 0.909
   9 Int325_6_B10770001_MSE.pdb.dat    (0.557) [ 0.815, 0.724, 0.064 ] 
 225 Int325_5_B10660001_MSE.pdb.dat    (0.196) [ 0.039, 0.138, 0.068 ] 
 817 Basic320_0_B10130001_MSE.pdb.dat    (0.248) [ 0.002, 0.203, 0.050 ] 
804 Ensemble_score =  2.496 z-score -0.195 Chi = 2.496 c1 = 1.046 c2 = 1.053
   9 Int325_6_B10770001_MSE.pdb.dat    (0.623) [ 0.815, 0.724, 0.064 ] 
 750 Int300_7_B10900001_MSE.pdb.dat    (0.299) [ 0.013, 0.235, 0.065 ] 
 811 Int325_5_B10880001_MSE.pdb.dat    (0.078) [ 0.010, 0.391, 0.122 ] 
805 Ensemble_score =  2.496 z-score -0.193 Chi = 2.496 c1 = 1.047 c2 = 0.970
   9 Int325_6_B10770001_MSE.pdb.dat    (0.745) [ 0.815, 0.724, 0.064 ] 
1354 Int325_1_B10720001_MSE.pdb.dat    (0.158) [ 0.084, 0.171, 0.028 ] 
1566 Basic300_9_B10650001_MSE.pdb.dat    (0.097) [ 0.001, 0.101, 0.004 ] 
806 Ensemble_score =  2.496 z-score -0.190 Chi = 2.496 c1 = 1.046 c2 = 0.966
   9 Int325_6_B10770001_MSE.pdb.dat    (0.627) [ 0.815, 0.724, 0.064 ] 
 379 Int325_5_B10750001_MSE.pdb.dat    (0.067) [ 0.014, 0.238, 0.095 ] 
 536 Int300_7_B10890001_MSE.pdb.dat    (0.306) [ 0.014, 0.245, 0.078 ] 
807 Ensemble_score =  2.496 z-score -0.190 Chi = 2.496 c1 = 1.047 c2 = 0.995
   9 Int325_6_B10770001_MSE.pdb.dat    (0.538) [ 0.815, 0.724, 0.064 ] 
 225 Int325_5_B10660001_MSE.pdb.dat    (0.190) [ 0.039, 0.138, 0.068 ] 
 571 Basic320_0_B10040001_MSE.pdb.dat    (0.272) [ 0.002, 0.208, 0.056 ] 
808 Ensemble_score =  2.497 z-score -0.186 Chi = 2.497 c1 = 1.046 c2 = 0.947
   9 Int325_6_B10770001_MSE.pdb.dat    (0.480) [ 0.815, 0.724, 0.064 ] 
 327 Int325_5_B10730001_MSE.pdb.dat    (0.267) [ 0.018, 0.209, 0.091 ] 
1116 Int350_0_B10600001_MSE.pdb.dat    (0.253) [ 0.006, 0.250, 0.107 ] 
809 Ensemble_score =  2.497 z-score -0.186 Chi = 2.497 c1 = 1.047 c2 = 0.947
   9 Int325_6_B10770001_MSE.pdb.dat    (0.747) [ 0.815, 0.724, 0.064 ] 
1216 Int350_0_B10400001_MSE.pdb.dat    (0.123) [ 0.004, 0.184, 0.049 ] 
1698 Int325_1_B10750001_MSE.pdb.dat    (0.131) [ 0.258, 0.144, 0.032 ] 
810 Ensemble_score =  2.497 z-score -0.185 Chi = 2.497 c1 = 1.046 c2 = 1.005
   9 Int325_6_B10770001_MSE.pdb.dat    (0.720) [ 0.815, 0.724, 0.064 ] 
 750 Int300_7_B10900001_MSE.pdb.dat    (0.220) [ 0.013, 0.235, 0.065 ] 
2412 Basic300_2_B10480001_MSE.pdb.dat    (0.060) [ 0.002, 0.076, 0.024 ] 
811 Ensemble_score =  2.497 z-score -0.184 Chi = 2.497 c1 = 1.045 c2 = 1.077
   0 Int300_8_B10370001_MSE.pdb.dat    (0.354) [ 0.010, 0.335, 0.059 ] 
 814 Int325_5_B10920001_MSE.pdb.dat    (0.373) [ 0.008, 0.355, 0.086 ] 
1403 Int300_8_B10790001_MSE.pdb.dat    (0.273) [ 0.012, 0.270, 0.088 ] 
812 Ensemble_score =  2.497 z-score -0.183 Chi = 2.497 c1 = 1.046 c2 = 0.947
   9 Int325_6_B10770001_MSE.pdb.dat    (0.628) [ 0.815, 0.724, 0.064 ] 
 255 Int350_2_B10970001_MSE.pdb.dat    (0.068) [ 0.003, 0.191, 0.082 ] 
 536 Int300_7_B10890001_MSE.pdb.dat    (0.304) [ 0.014, 0.245, 0.078 ] 
813 Ensemble_score =  2.497 z-score -0.181 Chi = 2.497 c1 = 1.044 c2 = 1.173
1145 Int325_5_B11000001_MSE.pdb.dat    (0.563) [ 0.059, 0.502, 0.104 ] 
1472 Basic350_2_B10960001_MSE.pdb.dat    (0.211) [ 0.002, 0.139, 0.037 ] 
1953 Int300_8_B10840001_MSE.pdb.dat    (0.226) [ 0.023, 0.231, 0.093 ] 
814 Ensemble_score =  2.498 z-score -0.180 Chi = 2.498 c1 = 1.048 c2 = 0.947
   9 Int325_6_B10770001_MSE.pdb.dat    (0.700) [ 0.815, 0.724, 0.064 ] 
 545 Basic310_9_B10220001_MSE.pdb.dat    (0.227) [ 0.001, 0.257, 0.033 ] 
1354 Int325_1_B10720001_MSE.pdb.dat    (0.074) [ 0.084, 0.171, 0.028 ] 
815 Ensemble_score =  2.498 z-score -0.179 Chi = 2.498 c1 = 1.047 c2 = 0.909
   9 Int325_6_B10770001_MSE.pdb.dat    (0.734) [ 0.815, 0.724, 0.064 ] 
1060 Basic320_0_B10150001_MSE.pdb.dat    (0.134) [ 0.001, 0.163, 0.046 ] 
1590 Int325_1_B10740001_MSE.pdb.dat    (0.131) [ 0.300, 0.145, 0.036 ] 
816 Ensemble_score =  2.498 z-score -0.178 Chi = 2.498 c1 = 1.046 c2 = 0.966
   9 Int325_6_B10770001_MSE.pdb.dat    (0.623) [ 0.815, 0.724, 0.064 ] 
 253 Int325_5_B10710001_MSE.pdb.dat    (0.074) [ 0.006, 0.171, 0.115 ] 
 536 Int300_7_B10890001_MSE.pdb.dat    (0.304) [ 0.014, 0.245, 0.078 ] 
817 Ensemble_score =  2.498 z-score -0.178 Chi = 2.498 c1 = 1.047 c2 = 0.986
   9 Int325_6_B10770001_MSE.pdb.dat    (0.741) [ 0.815, 0.724, 0.064 ] 
1590 Int325_1_B10740001_MSE.pdb.dat    (0.186) [ 0.300, 0.145, 0.036 ] 
1888 Int300_2_B11000001_MSE.pdb.dat    (0.073) [ 0.001, 0.073, 0.003 ] 
818 Ensemble_score =  2.498 z-score -0.177 Chi = 2.498 c1 = 1.047 c2 = 0.851
   9 Int325_6_B10770001_MSE.pdb.dat    (0.664) [ 0.815, 0.724, 0.064 ] 
 225 Int325_5_B10660001_MSE.pdb.dat    (0.102) [ 0.039, 0.138, 0.068 ] 
1131 Int300_9_B10400001_MSE.pdb.dat    (0.234) [ 0.002, 0.174, 0.035 ] 
819 Ensemble_score =  2.498 z-score -0.177 Chi = 2.498 c1 = 1.047 c2 = 0.947
   9 Int325_6_B10770001_MSE.pdb.dat    (0.740) [ 0.815, 0.724, 0.064 ] 
1060 Basic320_0_B10150001_MSE.pdb.dat    (0.127) [ 0.001, 0.163, 0.046 ] 
1698 Int325_1_B10750001_MSE.pdb.dat    (0.133) [ 0.258, 0.144, 0.032 ] 
820 Ensemble_score =  2.498 z-score -0.177 Chi = 2.498 c1 = 1.047 c2 = 0.966
   9 Int325_6_B10770001_MSE.pdb.dat    (0.731) [ 0.815, 0.724, 0.064 ] 
1354 Int325_1_B10720001_MSE.pdb.dat    (0.185) [ 0.084, 0.171, 0.028 ] 
1460 Basic350_0_B10120001_MSE.pdb.dat    (0.084) [ 0.001, 0.080, 0.004 ] 
821 Ensemble_score =  2.498 z-score -0.176 Chi = 2.498 c1 = 1.047 c2 = 0.947
   9 Int325_6_B10770001_MSE.pdb.dat    (0.700) [ 0.815, 0.724, 0.064 ] 
 513 Basic300_9_B10020001_MSE.pdb.dat    (0.235) [ 0.001, 0.239, 0.004 ] 
1698 Int325_1_B10750001_MSE.pdb.dat    (0.066) [ 0.258, 0.144, 0.032 ] 
