# SAXS profile: number of points = 501, q_min = 0, q_max = 0.5, delta_q = 0.001
#    q    intensity    error
0.28000    81272.77113838  4110.77695874
0.28100    80556.02442385  4089.02399328
0.28200    79883.39943914  4408.36560670
0.28300    79249.18187669  5064.02296160
0.28400    78652.18291509  4371.09527239
0.28500    78094.47941696  4020.30399067
0.28600    77568.39887714  3673.25170269
0.28700    77076.67219404  3329.71239639
0.28800    76616.56547784  3653.46109774
0.28900    76187.00416537  5302.61574090
0.29000    75784.28172113  3638.78245908
0.29100    75409.73376019  3302.94649504
0.29200    75059.52408166  3628.75286350
0.29300    74732.11176552  4284.39217032
0.29400    74423.43334474  3293.23708140
0.29500    74139.13103054  3950.13308829
0.29600    73869.41784043  4278.14753675
0.29700    73616.04302042  3290.63727879
0.29800    73379.75127401  3620.19020048
0.29900    73157.78732351  3292.10058540
0.30000    72944.72946297  3622.80016028
0.30100    72744.83561591  4283.94357222
0.30200    72552.95711480  4286.79167407
0.30300    72370.47873267  5610.15977695
0.30400    72194.50533979  4954.34816349
0.30500    72022.62934851  3636.42272796
0.30600    71854.79994613  4301.58780242
0.30700    71693.80210700  3312.25381416
0.30800    71531.83798672  4310.15110195
0.30900    71373.74485591  3650.76722222
0.31000    71214.05732261  5979.84467649
0.31100    71056.44271239  4323.07417930
0.31200    70894.90686974  3328.51603513
0.31300    70734.36576001  3331.58878503
0.31400    70569.75748661  4001.30543894
0.31500    70401.71339976  3670.74551046
0.31600    70231.29629328  3339.49829686
0.31700    70058.39434315  3675.96412523
0.31800    69875.42618781  3343.53930140
0.31900    69695.66604808  3679.93134158
0.32000    69505.54447392  5020.03818732
0.32100    69311.70752034  5691.18457397
0.32200    69113.22563777  5022.80391106
0.32300    68906.74994191  6027.96277035
0.32400    68695.87576968  3348.92410235
0.32500    68479.50931800  4018.37779706
0.32600    68255.20130109  3347.91778235
0.32700    68027.33741212  5355.11225466
0.32800    67795.81272554  3680.29586808
0.32900    67555.52987718  3678.39877600
0.33000    67312.40273605  4344.67924034
0.33100    67061.69106342  4675.54132235
0.33200    66809.98756635  4672.02265176
0.33300    66551.30882728  4001.06487617
0.33400    66289.43497498  4330.35754481
0.33500    66023.44398998  4325.85625508
0.33600    65752.64666415  4320.93538016
0.33700    65479.71842645  3319.82188144
0.33800    65205.02755004  4641.94613112
0.33900    64926.82932922  3642.39529787
0.34000    64646.44640401  4629.33224623
0.34100    64365.18598553  4292.51445666
0.34200    64084.99408449  4616.04234252
0.34300    63801.04111809  3292.13387761
0.34400    63520.62219957  3615.91158996
0.34500    63238.92049197  3282.10012897
0.34600    62960.16067580  4587.90712573
0.34700    62680.06960457  4907.84968248
0.34800    62402.04352226  4246.77127304
0.34900    62128.13288360  3261.72713087
0.35000    61855.55577288  3582.36468225
0.35100    61588.33552620  3251.86426980
0.35200    61321.57604792  4545.76864773
0.35300    61059.86261016  3566.50674398
0.35400    60802.81214576  3561.52489012
0.35500    60551.45863897  3556.79284892
0.35600    60304.65407571  3552.24581658
0.35700    60063.12231370  4838.08473152
0.35800    59828.41075972  3866.11208641
0.35900    59599.50498670  3862.04810607
0.36000    59378.62592253  3858.42329520
0.36100    59162.72118956  3855.04309531
0.36200    58956.63713234  3210.18904391
0.36300    58754.61646476  3849.60265312
0.36400    58559.62974792  3847.36785668
0.36500    58372.97984370  3525.14441974
0.36600    58197.22785585  4805.63631783
0.36700    58025.84555356  3843.63219153
0.36800    57865.90835977  4484.02945120
0.36900    57714.57545462  3843.79090735
0.37000    57566.17273971  3844.26919766
0.37100    57427.69091598  3524.91183540
0.37200    57300.68486427  4167.76551103
0.37300    57178.95638769  4170.06148689
0.37400    57068.06197830  4494.11009368
0.37500    56966.06010150  4498.04031869
0.37600    56869.93677237  4502.39310755
0.37700    56781.55100321  3541.46550384
0.37800    56703.63839440  5480.12339223
0.37900    56633.29319491  3550.90765154
0.38000    56569.12278894  3879.51062465
0.38100    56512.92629759  3885.82899631
0.38200    56464.15222166  4217.02540845
0.38300    56422.28982405  3574.91645261
0.38400    56388.60612457  4559.01902115
0.38500    56358.94505884  5221.09291760
0.38600    56340.30128668  4251.72103802
0.38700    56323.18883415  4589.21364362
0.38800    56313.88392102  4600.28139545
0.38900    56309.95226416  3623.54559987
0.39000    56312.54085776  3302.73067778
0.39100    56320.58209623  4305.14549940
0.39200    56333.57135617  3985.03702653
0.39300    56348.50641356  4662.27564154
0.39400    56372.05487696  3674.04885067
0.39500    56395.98875548  4019.90626894
0.39600    56423.64853033  3360.02842917
0.39700    56455.61233273  4044.48025914
0.39800    56491.78225730  4057.23999394
0.39900    56529.82887879  4409.32686145
0.40000    56570.89438002  4083.28734981
0.40100    56611.60170205  4437.78366768
0.40200    56657.39443455  3767.43362143
0.40300    56701.95765037  4123.36655570
0.40400    56750.10134306  4137.08258392
0.40500    56798.25765924  3459.01405534
0.40600    56850.12111336  4858.98008178
0.40700    56899.28637450  5223.35473667
0.40800    56949.39259070  4891.38356138
0.40900    56999.20932614  6660.35792534
0.41000    57051.76012534  4220.68941406
0.41100    57101.44326696  4234.64323332
0.41200    57150.76653929  4248.58818584
0.41300    57201.20983649  4262.63435899
0.41400    57250.16305887  4632.96966506
0.41500    57298.27085466  3932.95349782
0.41600    57343.02397166  3586.80631938
0.41700    57389.75373230  4677.83904837
0.41800    57435.87031291  4692.79800628
0.41900    57475.93502881  5431.47611759
0.42000    57518.87976341  3995.54917209
0.42100    57559.94913354  4007.89944808
0.42200    57599.88621908  3654.71295378
0.42300    57636.04074534  5498.47854765
0.42400    57671.96986013  4044.24707808
0.42500    57707.04156272  4424.97615671
0.42600    57739.01113299  5917.09414130
0.42700    57772.08885965  4450.76193665
0.42800    57801.80019487  3719.54601880
0.42900    57832.44481949  4103.21215438
0.43000    57860.65533119  5236.96816219
0.43100    57886.29761473  4876.34194214
0.43200    57913.22670081  4889.90352820
0.43300    57938.05428479  4903.29776648
0.43400    57961.74288383  5294.80546335
0.43500    57985.68014362  4550.71639332
0.43600    58011.93342010  3802.68241589
0.43700    58034.32731942  4194.14103413
0.43800    58056.38697650  4205.31458993
0.43900    58080.50218376  4599.97599094
0.44000    58104.69095540  4227.98803773
0.44100    58128.99336782  5010.13817580
0.44200    58154.94604738  3864.39634798
0.44300    58180.53723029  4649.78875580
0.44400    58209.34755794  5051.11637372
0.44500    58235.85070556  5843.96789525
0.44600    58265.61579663  4688.05166917
0.44700    58298.65345008  5876.50454626
0.44800    58332.35923741  3928.68458083
0.44900    58369.59546441  4727.93745668
0.45000    58410.73938978  5927.23006048
0.45100    58450.42815408  4755.52705999
0.45200    58496.26017908  6359.71370807
0.45300    58544.14347013  5980.28453890
0.45400    58595.90559144  5998.75611922
0.45500    58651.61690938  6820.01033745
0.45600    58710.23768753  6439.33917475
0.45700    58773.55017615  5249.06601500
0.45800    58841.28276611  4456.34476150
0.45900    58912.29887450  4877.93857799
0.46000    58991.69640734  5303.05879987
0.46100    59070.61637991  5731.03147280
0.46200    59158.42581632  4519.40815443
0.46300    59249.52768159  4948.52078650
0.46400    59347.00868497  5795.23567275
0.46500    59449.71678327  4155.53540010
0.46600    59558.49089165  5006.48698164
0.46700    59670.80738922  5026.66905271
0.46800    59792.28197561  6730.21957816
0.46900    59916.65206810  5491.36142231
0.47000    60047.70394113  4666.60753297
0.47100    60185.52147750  5113.36214709
0.47200    60329.83523202  6420.60301889
0.47300    60480.23960829  5160.17428796
0.47400    60635.08361464  5184.29989477
0.47500    60797.56653420  5209.13574755
0.47600    60968.28308378  7415.87746439
0.47700    61140.33559872  6137.26717829
0.47800    61321.79950809  7049.55440559
0.47900    61509.91177581  4871.58524355
0.48000    61701.82089930  8013.21586001
0.48100    61902.88752745  5370.69477645
0.48200    62104.88814069  5849.34916678
0.48300    62314.69882832  5881.26155418
0.48400    62532.11660415  5459.05403830
0.48500    62753.95157359  5947.19227252
0.48600    62982.39299557  6441.20963697
0.48700    63214.62993635  5090.04224374
0.48800    63451.17939702  7446.63076701
0.48900    63692.80504999  7022.13208961
0.49000    63940.38448055  7534.73526434
0.49100    64192.57058213  4737.41193352
0.49200    64447.66647037  6195.67670981
0.49300    64708.57896882  4794.90592887
0.49400    64972.07541520  5306.59451108
0.49500    65238.58581798  4853.75101493
0.49600    65510.22454356  6837.30245971
0.49700    65783.89378473  4914.05709866
0.49800    66060.81840257  6428.04823937
0.49900    66339.53445743  6965.65144822
0.50000    66621.56072865  9011.89894695
