# SAXS profile: number of points = 501, q_min = 0, q_max = 0.5, delta_q = 0.001
#    q    intensity    error
0.28600    116017.10493244 5493.99026412
0.28700    115460.18523619 4987.88023829
0.28800    114935.87565404 5480.71748998
0.28900    114439.63406174 7964.99890771
0.29000    113969.41078036 5472.24151764
0.29100    113525.46118295 4972.41543518
0.29200    113104.09263484 5468.01761726
0.29300    112701.86771196 6461.19838177
0.29400    112314.49372879 4969.91658276
0.29500    111949.16836366 5964.65197276
0.29600    111593.44901931 6462.93490589
0.29700    111249.26595031 4972.84242338
0.29800    110917.59013080 5472.11956815
0.29900    110595.53292474 4976.79921721
0.30000    110275.65731941 5476.84078004
0.30100    109963.54052079 6475.75320783
0.30200    109653.98241511 6478.90585771
0.30300    109347.53739974 8476.62150052
0.30400    109041.00782982 7482.93951658
0.30500    108731.11829172 5489.83442245
0.30600    108418.70797994 6490.48626050
0.30700    108107.54394952 4994.56876693
0.30800    107787.25317410 6494.72124749
0.30900    107465.07692366 5496.83894489
0.31000    107132.19059999 8995.89047059
0.31100    106796.84597881 6497.52041698
0.31200    106448.99379361 4997.78049523
0.31300    106095.24586099 4997.08631665
0.31400    105731.14840353 5994.95639832
0.31500    105356.42188174 5493.28409700
0.31600    104972.87783778 4991.46057752
0.31700    104580.93585564 5487.36196416
0.31800    104170.55229175 4984.56116317
0.31900    103759.97225114 5478.52679426
0.32000    103331.62728067 7463.12713372
0.32100    102894.00123955 8448.62684182
0.32200    102446.85244693 7445.32535412
0.32300    101986.16707987 8921.75031860
0.32400    101515.53844016 4948.88273329
0.32500    101034.11006480 5928.68185934
0.32600    100540.45339221 4931.50947241
0.32700    100040.44221587 7875.18398414
0.32800    99532.14018740  5403.10248593
0.32900    99011.50355195  5391.17662370
0.33000    98484.37542360  6356.67431273
0.33100    97947.63726393  6828.90959342
0.33200    97407.06253083  6811.67620535
0.33300    96857.38344210  5823.06616829
0.33400    96302.67172347  6290.97232825
0.33500    95741.93175468  6273.01166563
0.33600    95174.79833192  6254.41216857
0.33700    94605.44066368  4796.49606880
0.33800    94032.65181536  6694.18479975
0.33900    93457.87474827  5242.98702167
0.34000    92879.65849058  6651.11265950
0.34100    92301.66621409  6155.59841134
0.34200    91725.65294540  6606.99909456
0.34300    91146.82265678  4703.17627183
0.34400    90572.65641337  5155.84871051
0.34500    89999.85600893  4670.99274808
0.34600    89432.22490446  6516.92653743
0.34700    88865.20815558  6958.14612813
0.34800    88302.44824970  6009.42340025
0.34900    87748.06708676  4606.77374024
0.35000    87197.06838374  5050.01845462
0.35100    86655.31392784  4575.40079209
0.35200    86118.28677612  6383.94890108
0.35300    85589.99445155  4999.31181270
0.35400    85070.73032099  4983.01826457
0.35500    84561.91417973  4967.16707418
0.35600    84062.22300801  4951.68548082
0.35700    83573.15560355  6731.81800272
0.35800    83096.41349839  5369.69049460
0.35900    82630.81521352  5354.47707945
0.36000    82178.86747719  5339.98306160
0.36100    81738.12030246  5326.05617118
0.36200    81313.24819981  4427.50657420
0.36300    80898.40380827  5300.46366859
0.36400    80497.28810258  5288.67207885
0.36500    80110.39106879  4837.86674580
0.36600    79743.55791108  6584.82460642
0.36700    79385.15167471  5258.47269602
0.36800    79047.22514020  6125.36976626
0.36900    78724.78531360  5243.07095025
0.37000    78411.10154785  5236.29360941
0.37100    78115.75700722  4794.74539223
0.37200    77839.82326898  5661.67981366
0.37300    77575.77182131  5657.60130693
0.37400    77331.21894930  6089.83378074
0.37500    77104.20173986  6088.14805778
0.37600    76888.77506328  6087.28461012
0.37700    76689.41611453  4783.11910965
0.37800    76508.90158986  7394.20314443
0.37900    76343.55968206  4786.74141882
0.38000    76193.03103782  5225.31831611
0.38100    76057.94196961  5229.74433758
0.38200    75938.28160328  5671.45083022
0.38300    75832.72037352  4804.76139049
0.38400    75743.96313936  6123.89970993
0.38500    75666.74257291  7009.76736404
0.38600    75609.13701927  5705.84379547
0.38700    75559.97599401  6156.62713566
0.38800    75526.32899472  6169.74610787
0.38900    75506.04953399  4858.81451770
0.39000    75499.47163237  4428.04422102
0.39100    75505.55211503  5771.64467711
0.39200    75524.80343062  5342.62484780
0.39300    75552.46090447  6251.21091140
0.39400    75595.66599074  4926.94776437
0.39500    75645.77361823  5392.03099897
0.39600    75707.17608304  4508.36254934
0.39700    75778.73450639  5428.78879724
0.39800    75861.16787705  5448.34933506
0.39900    75951.74991582  5924.23677412
0.40000    76050.86196524  5489.35147673
0.40100    76155.22524732  5969.80838998
0.40200    76270.53197036  5071.60926366
0.40300    76389.12966454  5555.01777240
0.40400    76516.66691130  5578.06528212
0.40500    76649.38956339  4667.94804558
0.40600    76790.74508020  6563.30529298
0.40700    76932.41506665  7062.39603774
0.40800    77078.58708451  6620.28015837
0.40900    77228.62583911  9024.16535688
0.41000    77384.53203563  5724.90795125
0.41100    77541.45342153  5750.47445821
0.41200    77699.32235447  5776.16789752
0.41300    77860.47792310  5802.16308975
0.41400    78023.01641469  6314.01290254
0.41500    78186.55262694  5366.72522661
0.41600    78346.32138067  4900.56263457
0.41700    78510.51990149  6399.39278040
0.41800    78674.41805182  6428.09363151
0.41900    78831.07924078  7449.53734125
0.42000    78992.41556982  5487.20840757
0.42100    79150.71524025  5511.26456333
0.42200    79307.25788276  5032.04575111
0.42300    79458.14943187  7580.30781500
0.42400    79607.36637807  5582.46683179
0.42500    79754.27599479  6115.55817307
0.42600    79895.05273661  8187.64539243
0.42700    80035.05340194  6165.90080627
0.42800    80168.69613071  5158.85584047
0.42900    80300.40377057  5697.31391750
0.43000    80425.25811604  7279.29045703
0.43100    80543.59391841  6784.99267321
0.43200    80659.39054265  6810.47596320
0.43300    80768.56668111  6835.44412214
0.43400    80870.78961201  7387.54698114
0.43500    80969.23090989  6354.46554294
0.43600    81065.39120211  5313.83664511
0.43700    81150.99136869  5864.78242414
0.43800    81230.18652323  5883.90883964
0.43900    81305.39882380  6439.38789200
0.44000    81374.75339909  5921.23421169
0.44100    81437.53007776  7019.10105004
0.44200    81496.14620938  5415.41917225
0.44300    81545.98231578  6517.15521553
0.44400    81593.58072116  7080.28330262
0.44500    81629.99147439  8191.57003266
0.44600    81663.98640056  6570.68465718
0.44700    81692.55480628  8234.60991472
0.44800    81714.69308179  5503.48483988
0.44900    81733.27880744  6620.39589716
0.45000    81748.94031982  8295.47411209
0.45100    81753.09005504  6651.43172211
0.45200    81757.08831561  8888.63106293
0.45300    81755.67549064  8351.34264716
0.45400    81750.20986211  8369.17813127
0.45500    81741.29923026  9504.87872496
0.45600    81727.43158544  8963.86512112
0.45700    81711.09668953  7297.61839120
0.45800    81691.19074085  6186.88262398
0.45900    81668.08633410  6762.11786895
0.46000    81646.84294224  7339.64329415
0.46100    81615.75846707  7918.36126176
0.46200    81588.65062297  6232.96525975
0.46300    81557.41929080  6811.67598201
0.46400    81526.82397578  7961.09473855
0.46500    81494.81855260  5696.48808682
0.46600    81462.37647273  6847.72769085
0.46700    81427.56136483  6859.45809448
0.46800    81397.37213782  9162.08864208
0.46900    81363.78371856  7456.99113124
0.47000    81331.63695470  6320.68846551
0.47100    81302.24867830  6907.43937510
0.47200    81274.20917402  8649.60812131
0.47300    81248.78620562  6932.14676763
0.47400    81223.29530137  6944.59207742
0.47500    81202.45692938  6957.42683948
0.47600    81186.15540583  9875.07848085
0.47700    81167.80302225  8147.62445356
0.47800    81157.13106930  9329.82422994
0.47900    81150.50503494  6427.12030340
0.48000    81145.79611784  10538.40504133
0.48100    81149.66188512  7040.54499887
0.48200    81151.91429743  7643.29341039
0.48300    81161.20190955  7659.99459930
0.48400    81178.43703624  7086.87788918
0.48500    81199.41920337  7695.26932266
0.48600    81227.82561261  8307.17011916
0.48700    81260.18877239  6543.07071010
0.48800    81297.42485101  9541.06623276
0.48900    81341.50771911  8967.90165112
0.49000    81393.08688553  9591.36181323
0.49100    81451.28731615  6011.10528886
0.49200    81514.78086281  7836.42382970
0.49300    81586.41620182  6045.55372712
0.49400    81663.39126545  6669.85779777
0.49500    81747.33630606  6082.00210947
0.49600    81839.86870808  8541.62750195
0.49700    81937.16555593  6120.70655716
0.49800    82043.54385140  7983.24741288
0.49900    82155.16594908  8626.29283356
0.50000    82274.33128017  11129.24931982
