0 Ensemble_score =  3.528 z-score -2.103 Chi = 3.528 c1 = 1.047 c2 = 0.453
 435 Basic350_4_B10050001_MSE.pdb.dat    (1.000) [ 0.000, 1.000, 1.000 ] 
435 Ensemble_score =  7.159 z-score -1.128 Chi = 7.159 c1 = 1.048 c2 = 1.120
 433 Basic350_1_B10770001_MSE.pdb.dat    (1.000) [ 0.000, 1.000, 1.000 ] 
436 Ensemble_score =  7.160 z-score -1.128 Chi = 7.160 c1 = 1.050 c2 = 0.880
 436 Int300_4_B10260001_MSE.pdb.dat    (1.000) [ 0.000, 1.000, 1.000 ] 
437 Ensemble_score =  7.160 z-score -1.128 Chi = 7.160 c1 = 1.048 c2 = 1.072
 437 Basic350_1_B10870001_MSE.pdb.dat    (1.000) [ 0.000, 1.000, 1.000 ] 
438 Ensemble_score =  7.167 z-score -1.126 Chi = 7.167 c1 = 1.037 c2 = 0.645
 438 Int325_2_B10030001_MSE.pdb.dat    (1.000) [ 0.000, 1.000, 1.000 ] 
439 Ensemble_score =  7.167 z-score -1.126 Chi = 7.167 c1 = 1.046 c2 = 0.707
 439 Basic320_2_B10020001_MSE.pdb.dat    (1.000) [ 0.000, 1.000, 1.000 ] 
440 Ensemble_score =  7.169 z-score -1.125 Chi = 7.169 c1 = 1.041 c2 = 3.088
 440 Int325_8_B10660001_MSE.pdb.dat    (1.000) [ 0.000, 1.000, 1.000 ] 
441 Ensemble_score =  7.172 z-score -1.124 Chi = 7.172 c1 = 1.044 c2 = 0.554
 441 Basic300_2_B10180001_MSE.pdb.dat    (1.000) [ 0.000, 1.000, 1.000 ] 
442 Ensemble_score =  7.174 z-score -1.124 Chi = 7.174 c1 = 1.043 c2 = -0.387
 442 Int300_9_B10790001_MSE.pdb.dat    (1.000) [ 0.000, 1.000, 1.000 ] 
443 Ensemble_score =  7.182 z-score -1.122 Chi = 7.182 c1 = 1.049 c2 = 1.451
 443 Basic300_6_B10090001_MSE.pdb.dat    (1.000) [ 0.000, 1.000, 1.000 ] 
444 Ensemble_score =  7.184 z-score -1.121 Chi = 7.184 c1 = 1.046 c2 = 3.808
 444 Int325_8_B10790001_MSE.pdb.dat    (1.000) [ 0.000, 1.000, 1.000 ] 
445 Ensemble_score =  7.189 z-score -1.120 Chi = 7.189 c1 = 1.045 c2 = 0.251
 445 Basic300_3_B10800001_MSE.pdb.dat    (1.000) [ 0.000, 1.000, 1.000 ] 
446 Ensemble_score =  7.197 z-score -1.118 Chi = 7.197 c1 = 1.049 c2 = 0.995
 446 Basic300_5_B10610001_MSE.pdb.dat    (1.000) [ 0.000, 1.000, 1.000 ] 
447 Ensemble_score =  7.205 z-score -1.116 Chi = 7.205 c1 = 1.046 c2 = 0.765
 447 Int325_2_B10400001_MSE.pdb.dat    (1.000) [ 0.000, 1.000, 1.000 ] 
448 Ensemble_score =  7.218 z-score -1.112 Chi = 7.218 c1 = 1.045 c2 = 0.688
 448 Int300_0_B10650001_MSE.pdb.dat    (1.000) [ 0.000, 1.000, 1.000 ] 
449 Ensemble_score =  7.220 z-score -1.112 Chi = 7.220 c1 = 1.041 c2 = 0.568
 449 Int325_7_B10900001_MSE.pdb.dat    (1.000) [ 0.000, 1.000, 1.000 ] 
450 Ensemble_score =  7.228 z-score -1.109 Chi = 7.228 c1 = 1.045 c2 = 1.288
 450 Basic310_0_B10710001_MSE.pdb.dat    (1.000) [ 0.000, 1.000, 1.000 ] 
451 Ensemble_score =  7.233 z-score -1.108 Chi = 7.233 c1 = 1.044 c2 = 0.213
 451 Basic310_9_B10010001_MSE.pdb.dat    (1.000) [ 0.000, 1.000, 1.000 ] 
452 Ensemble_score =  7.236 z-score -1.107 Chi = 7.236 c1 = 1.045 c2 = -0.070
 452 Int300_5_B10010001_MSE.pdb.dat    (1.000) [ 0.000, 1.000, 1.000 ] 
453 Ensemble_score =  7.236 z-score -1.107 Chi = 7.236 c1 = 1.047 c2 = 0.674
 453 Basic310_3_B10020001_MSE.pdb.dat    (1.000) [ 0.000, 1.000, 1.000 ] 
454 Ensemble_score =  7.236 z-score -1.107 Chi = 7.236 c1 = 1.035 c2 = 0.453
 454 Int325_2_B10020001_MSE.pdb.dat    (1.000) [ 0.000, 1.000, 1.000 ] 
455 Ensemble_score =  7.237 z-score -1.107 Chi = 7.237 c1 = 1.048 c2 = 1.053
 455 Basic300_0_B10690001_MSE.pdb.dat    (1.000) [ 0.000, 1.000, 1.000 ] 
456 Ensemble_score =  7.243 z-score -1.105 Chi = 7.243 c1 = 1.045 c2 = 1.696
 456 Basic350_1_B11000001_MSE.pdb.dat    (1.000) [ 0.000, 1.000, 1.000 ] 
457 Ensemble_score =  7.254 z-score -1.102 Chi = 7.254 c1 = 1.044 c2 = 0.669
 457 Basic320_5_B10040001_MSE.pdb.dat    (1.000) [ 0.000, 1.000, 1.000 ] 
458 Ensemble_score =  7.256 z-score -1.102 Chi = 7.256 c1 = 1.045 c2 = 1.792
 458 Int325_8_B10100001_MSE.pdb.dat    (1.000) [ 0.000, 1.000, 1.000 ] 
459 Ensemble_score =  7.260 z-score -1.101 Chi = 7.260 c1 = 1.048 c2 = 1.053
 459 Basic300_0_B10670001_MSE.pdb.dat    (1.000) [ 0.000, 1.000, 1.000 ] 
460 Ensemble_score =  7.264 z-score -1.100 Chi = 7.264 c1 = 1.043 c2 = -0.531
 460 Int300_9_B10950001_MSE.pdb.dat    (1.000) [ 0.000, 1.000, 1.000 ] 
461 Ensemble_score =  7.269 z-score -1.098 Chi = 7.269 c1 = 1.041 c2 = 1.888
 461 Basic300_5_B10760001_MSE.pdb.dat    (1.000) [ 0.000, 1.000, 1.000 ] 
462 Ensemble_score =  7.269 z-score -1.098 Chi = 7.269 c1 = 1.047 c2 = 0.347
 462 Basic310_2_B10050001_MSE.pdb.dat    (1.000) [ 0.000, 1.000, 1.000 ] 
463 Ensemble_score =  7.271 z-score -1.098 Chi = 7.271 c1 = 1.045 c2 = 1.365
 465 Basic310_0_B10770001_MSE.pdb.dat    (1.000) [ 0.000, 1.000, 1.000 ] 
464 Ensemble_score =  7.271 z-score -1.098 Chi = 7.271 c1 = 1.048 c2 = 4.000
 464 Int325_8_B10810001_MSE.pdb.dat    (1.000) [ 0.000, 1.000, 1.000 ] 
465 Ensemble_score =  7.284 z-score -1.094 Chi = 7.284 c1 = 1.042 c2 = -0.320
 463 Int300_8_B10670001_MSE.pdb.dat    (1.000) [ 0.000, 1.000, 1.000 ] 
466 Ensemble_score =  7.291 z-score -1.092 Chi = 7.291 c1 = 1.049 c2 = 0.472
 466 Basic320_7_B10460001_MSE.pdb.dat    (1.000) [ 0.000, 1.000, 1.000 ] 
467 Ensemble_score =  7.298 z-score -1.091 Chi = 7.298 c1 = 1.045 c2 = 0.328
 467 Int300_9_B10190001_MSE.pdb.dat    (1.000) [ 0.000, 1.000, 1.000 ] 
468 Ensemble_score =  7.301 z-score -1.090 Chi = 7.301 c1 = 1.048 c2 = 0.635
 468 Basic310_5_B10440001_MSE.pdb.dat    (1.000) [ 0.000, 1.000, 1.000 ] 
469 Ensemble_score =  7.307 z-score -1.088 Chi = 7.307 c1 = 1.044 c2 = 1.773
 470 Basic300_5_B10720001_MSE.pdb.dat    (1.000) [ 0.000, 1.000, 1.000 ] 
470 Ensemble_score =  7.307 z-score -1.088 Chi = 7.307 c1 = 1.048 c2 = 1.168
 469 Basic300_3_B10500001_MSE.pdb.dat    (1.000) [ 0.000, 1.000, 1.000 ] 
471 Ensemble_score =  7.313 z-score -1.086 Chi = 7.313 c1 = 1.050 c2 = 4.000
 472 Int325_8_B10820001_MSE.pdb.dat    (1.000) [ 0.000, 1.000, 1.000 ] 
472 Ensemble_score =  7.313 z-score -1.086 Chi = 7.313 c1 = 1.048 c2 = 1.312
 471 Basic300_6_B10050001_MSE.pdb.dat    (1.000) [ 0.000, 1.000, 1.000 ] 
473 Ensemble_score =  7.322 z-score -1.084 Chi = 7.322 c1 = 1.041 c2 = 0.003
 473 Basic350_5_B10960001_MSE.pdb.dat    (1.000) [ 0.000, 1.000, 1.000 ] 
474 Ensemble_score =  7.329 z-score -1.082 Chi = 7.329 c1 = 1.040 c2 = -0.410
 474 Int300_9_B10800001_MSE.pdb.dat    (1.000) [ 0.000, 1.000, 1.000 ] 
475 Ensemble_score =  7.331 z-score -1.082 Chi = 7.331 c1 = 1.047 c2 = 0.654
 476 Int300_4_B10670001_MSE.pdb.dat    (1.000) [ 0.000, 1.000, 1.000 ] 
476 Ensemble_score =  7.332 z-score -1.082 Chi = 7.332 c1 = 1.047 c2 = 1.528
 475 Basic310_0_B10680001_MSE.pdb.dat    (1.000) [ 0.000, 1.000, 1.000 ] 
477 Ensemble_score =  7.340 z-score -1.079 Chi = 7.340 c1 = 1.050 c2 = 0.688
 478 Basic310_9_B10180001_MSE.pdb.dat    (1.000) [ 0.000, 1.000, 1.000 ] 
478 Ensemble_score =  7.341 z-score -1.079 Chi = 7.341 c1 = 1.045 c2 = 2.800
 477 Basic350_9_B10980001_MSE.pdb.dat    (1.000) [ 0.000, 1.000, 1.000 ] 
479 Ensemble_score =  7.344 z-score -1.078 Chi = 7.344 c1 = 1.044 c2 = 0.453
 480 Int300_0_B10810001_MSE.pdb.dat    (1.000) [ 0.000, 1.000, 1.000 ] 
480 Ensemble_score =  7.346 z-score -1.078 Chi = 7.346 c1 = 1.047 c2 = 0.832
 479 Int325_2_B10690001_MSE.pdb.dat    (1.000) [ 0.000, 1.000, 1.000 ] 
481 Ensemble_score =  7.346 z-score -1.078 Chi = 7.346 c1 = 1.049 c2 = 0.947
 482 Basic310_3_B10130001_MSE.pdb.dat    (1.000) [ 0.000, 1.000, 1.000 ] 
482 Ensemble_score =  7.346 z-score -1.078 Chi = 7.346 c1 = 1.047 c2 = 0.251
 481 Basic320_0_B10010001_MSE.pdb.dat    (1.000) [ 0.000, 1.000, 1.000 ] 
483 Ensemble_score =  7.353 z-score -1.076 Chi = 7.353 c1 = 1.045 c2 = 1.038
 483 Basic320_9_B10440001_MSE.pdb.dat    (1.000) [ 0.000, 1.000, 1.000 ] 
484 Ensemble_score =  7.355 z-score -1.075 Chi = 7.355 c1 = 1.042 c2 = 2.848
 484 Int325_8_B10690001_MSE.pdb.dat    (1.000) [ 0.000, 1.000, 1.000 ] 
485 Ensemble_score =  7.358 z-score -1.074 Chi = 7.358 c1 = 1.041 c2 = 3.592
 485 Int325_8_B10740001_MSE.pdb.dat    (1.000) [ 0.000, 1.000, 1.000 ] 
486 Ensemble_score =  7.360 z-score -1.074 Chi = 7.360 c1 = 1.045 c2 = 0.405
 486 Int300_0_B10180001_MSE.pdb.dat    (1.000) [ 0.000, 1.000, 1.000 ] 
487 Ensemble_score =  7.361 z-score -1.074 Chi = 7.361 c1 = 1.042 c2 = 0.309
 487 Basic350_5_B10700001_MSE.pdb.dat    (1.000) [ 0.000, 1.000, 1.000 ] 
488 Ensemble_score =  7.363 z-score -1.073 Chi = 7.363 c1 = 1.045 c2 = -0.613
 488 Int300_9_B10970001_MSE.pdb.dat    (1.000) [ 0.000, 1.000, 1.000 ] 
489 Ensemble_score =  7.366 z-score -1.072 Chi = 7.366 c1 = 1.049 c2 = -0.189
 489 Int325_0_B10500001_MSE.pdb.dat    (1.000) [ 0.000, 1.000, 1.000 ] 
490 Ensemble_score =  7.367 z-score -1.072 Chi = 7.367 c1 = 1.046 c2 = 0.347
 490 Int300_6_B10680001_MSE.pdb.dat    (1.000) [ 0.000, 1.000, 1.000 ] 
491 Ensemble_score =  7.371 z-score -1.071 Chi = 7.371 c1 = 1.045 c2 = 0.453
 491 Int325_7_B10940001_MSE.pdb.dat    (1.000) [ 0.000, 1.000, 1.000 ] 
492 Ensemble_score =  7.373 z-score -1.070 Chi = 7.373 c1 = 1.047 c2 = 1.072
 492 Basic300_7_B10640001_MSE.pdb.dat    (1.000) [ 0.000, 1.000, 1.000 ] 
493 Ensemble_score =  7.378 z-score -1.069 Chi = 7.378 c1 = 1.048 c2 = 0.405
 493 Basic320_7_B10480001_MSE.pdb.dat    (1.000) [ 0.000, 1.000, 1.000 ] 
494 Ensemble_score =  7.387 z-score -1.067 Chi = 7.387 c1 = 1.047 c2 = 0.453
 494 Basic320_7_B10420001_MSE.pdb.dat    (1.000) [ 0.000, 1.000, 1.000 ] 
495 Ensemble_score =  7.390 z-score -1.066 Chi = 7.390 c1 = 1.050 c2 = 0.374
 495 Basic310_9_B11000001_MSE.pdb.dat    (1.000) [ 0.000, 1.000, 1.000 ] 
496 Ensemble_score =  7.393 z-score -1.065 Chi = 7.393 c1 = 1.048 c2 = 4.000
 496 Int325_5_B10780001_MSE.pdb.dat    (1.000) [ 0.000, 1.000, 1.000 ] 
497 Ensemble_score =  7.395 z-score -1.064 Chi = 7.395 c1 = 1.049 c2 = 0.405
 497 Basic300_9_B10360001_MSE.pdb.dat    (1.000) [ 0.000, 1.000, 1.000 ] 
498 Ensemble_score =  7.400 z-score -1.063 Chi = 7.400 c1 = 1.045 c2 = 1.005
 498 Int325_2_B10480001_MSE.pdb.dat    (1.000) [ 0.000, 1.000, 1.000 ] 
499 Ensemble_score =  7.414 z-score -1.059 Chi = 7.414 c1 = 1.044 c2 = 1.878
 499 Basic310_0_B10990001_MSE.pdb.dat    (1.000) [ 0.000, 1.000, 1.000 ] 
500 Ensemble_score =  7.424 z-score -1.057 Chi = 7.424 c1 = 1.043 c2 = 0.995
 500 Int350_7_B10130001_MSE.pdb.dat    (1.000) [ 0.000, 1.000, 1.000 ] 
501 Ensemble_score =  7.433 z-score -1.054 Chi = 7.433 c1 = 1.042 c2 = 0.453
 501 Basic320_3_B10510001_MSE.pdb.dat    (1.000) [ 0.000, 1.000, 1.000 ] 
502 Ensemble_score =  7.435 z-score -1.054 Chi = 7.435 c1 = 1.047 c2 = 1.427
 502 Basic310_0_B10720001_MSE.pdb.dat    (1.000) [ 0.000, 1.000, 1.000 ] 
503 Ensemble_score =  7.441 z-score -1.052 Chi = 7.441 c1 = 1.048 c2 = 0.194
 504 Basic320_3_B10360001_MSE.pdb.dat    (1.000) [ 0.000, 1.000, 1.000 ] 
504 Ensemble_score =  7.443 z-score -1.052 Chi = 7.443 c1 = 1.043 c2 = 0.813
 506 Int325_2_B10360001_MSE.pdb.dat    (1.000) [ 0.000, 1.000, 1.000 ] 
505 Ensemble_score =  7.443 z-score -1.052 Chi = 7.443 c1 = 1.041 c2 = 1.888
 503 Int350_7_B10500001_MSE.pdb.dat    (1.000) [ 0.000, 1.000, 1.000 ] 
506 Ensemble_score =  7.443 z-score -1.052 Chi = 7.443 c1 = 1.041 c2 = 0.669
 505 Int300_9_B10040001_MSE.pdb.dat    (1.000) [ 0.000, 1.000, 1.000 ] 
507 Ensemble_score =  7.444 z-score -1.051 Chi = 7.444 c1 = 1.047 c2 = 0.832
 507 Basic300_1_B10860001_MSE.pdb.dat    (1.000) [ 0.000, 1.000, 1.000 ] 
508 Ensemble_score =  7.449 z-score -1.050 Chi = 7.449 c1 = 1.028 c2 = 0.006
 508 Int325_9_B10020001_MSE.pdb.dat    (1.000) [ 0.000, 1.000, 1.000 ] 
509 Ensemble_score =  7.456 z-score -1.048 Chi = 7.456 c1 = 1.035 c2 = 0.472
 509 Int300_7_B10830001_MSE.pdb.dat    (1.000) [ 0.000, 1.000, 1.000 ] 
510 Ensemble_score =  7.456 z-score -1.048 Chi = 7.456 c1 = 1.045 c2 = 1.600
 510 Int325_8_B10410001_MSE.pdb.dat    (1.000) [ 0.000, 1.000, 1.000 ] 
511 Ensemble_score =  7.460 z-score -1.047 Chi = 7.460 c1 = 1.047 c2 = 0.947
 511 Basic300_7_B10660001_MSE.pdb.dat    (1.000) [ 0.000, 1.000, 1.000 ] 
512 Ensemble_score =  7.463 z-score -1.046 Chi = 7.463 c1 = 1.045 c2 = 0.688
 512 Basic320_3_B10180001_MSE.pdb.dat    (1.000) [ 0.000, 1.000, 1.000 ] 
513 Ensemble_score =  7.466 z-score -1.045 Chi = 7.466 c1 = 1.045 c2 = 0.688
 513 Basic300_9_B10020001_MSE.pdb.dat    (1.000) [ 0.000, 1.000, 1.000 ] 
514 Ensemble_score =  7.475 z-score -1.043 Chi = 7.475 c1 = 1.048 c2 = 1.206
 514 Basic300_3_B10410001_MSE.pdb.dat    (1.000) [ 0.000, 1.000, 1.000 ] 
515 Ensemble_score =  7.481 z-score -1.041 Chi = 7.481 c1 = 1.046 c2 = 0.347
 515 Int300_1_B10010001_MSE.pdb.dat    (1.000) [ 0.000, 1.000, 1.000 ] 
516 Ensemble_score =  7.486 z-score -1.040 Chi = 7.486 c1 = 1.047 c2 = 1.149
 516 Int325_2_B10890001_MSE.pdb.dat    (1.000) [ 0.000, 1.000, 1.000 ] 
517 Ensemble_score =  7.492 z-score -1.039 Chi = 7.492 c1 = 1.045 c2 = 0.765
 517 Int350_7_B10140001_MSE.pdb.dat    (1.000) [ 0.000, 1.000, 1.000 ] 
518 Ensemble_score =  7.494 z-score -1.038 Chi = 7.494 c1 = 1.045 c2 = 1.403
 518 Basic310_0_B10800001_MSE.pdb.dat    (1.000) [ 0.000, 1.000, 1.000 ] 
519 Ensemble_score =  7.495 z-score -1.038 Chi = 7.495 c1 = 1.030 c2 = -0.253
 519 Int325_1_B10010001_MSE.pdb.dat    (1.000) [ 0.000, 1.000, 1.000 ] 
520 Ensemble_score =  7.496 z-score -1.038 Chi = 7.496 c1 = 1.046 c2 = 1.168
 520 Basic320_2_B10090001_MSE.pdb.dat    (1.000) [ 0.000, 1.000, 1.000 ] 
521 Ensemble_score =  7.497 z-score -1.037 Chi = 7.497 c1 = 1.042 c2 = 1.907
 521 Int325_5_B10220001_MSE.pdb.dat    (1.000) [ 0.000, 1.000, 1.000 ] 
522 Ensemble_score =  7.506 z-score -1.035 Chi = 7.506 c1 = 1.044 c2 = 0.251
 523 Int325_9_B10130001_MSE.pdb.dat    (1.000) [ 0.000, 1.000, 1.000 ] 
523 Ensemble_score =  7.507 z-score -1.034 Chi = 7.507 c1 = 1.049 c2 = 0.693
 524 Basic310_3_B10160001_MSE.pdb.dat    (1.000) [ 0.000, 1.000, 1.000 ] 
524 Ensemble_score =  7.508 z-score -1.034 Chi = 7.508 c1 = 1.048 c2 = 3.160
 522 Basic350_9_B10870001_MSE.pdb.dat    (1.000) [ 0.000, 1.000, 1.000 ] 
525 Ensemble_score =  7.508 z-score -1.034 Chi = 7.508 c1 = 1.048 c2 = 0.232
 525 Int300_6_B10700001_MSE.pdb.dat    (1.000) [ 0.000, 1.000, 1.000 ] 
526 Ensemble_score =  7.522 z-score -1.031 Chi = 7.522 c1 = 1.045 c2 = 0.573
 526 Int325_5_B10050001_MSE.pdb.dat    (1.000) [ 0.000, 1.000, 1.000 ] 
527 Ensemble_score =  7.528 z-score -1.029 Chi = 7.528 c1 = 1.049 c2 = 0.635
 527 Basic320_8_B10030001_MSE.pdb.dat    (1.000) [ 0.000, 1.000, 1.000 ] 
528 Ensemble_score =  7.530 z-score -1.028 Chi = 7.530 c1 = 1.044 c2 = 1.480
 528 Basic310_0_B10740001_MSE.pdb.dat    (1.000) [ 0.000, 1.000, 1.000 ] 
529 Ensemble_score =  7.530 z-score -1.028 Chi = 7.530 c1 = 1.047 c2 = 0.774
 529 Basic310_5_B10470001_MSE.pdb.dat    (1.000) [ 0.000, 1.000, 1.000 ] 
530 Ensemble_score =  7.539 z-score -1.026 Chi = 7.539 c1 = 1.045 c2 = 0.107
 530 Int325_9_B10110001_MSE.pdb.dat    (1.000) [ 0.000, 1.000, 1.000 ] 
531 Ensemble_score =  7.542 z-score -1.025 Chi = 7.542 c1 = 1.040 c2 = -0.613
 532 Int350_3_B10010001_MSE.pdb.dat    (1.000) [ 0.000, 1.000, 1.000 ] 
532 Ensemble_score =  7.545 z-score -1.024 Chi = 7.545 c1 = 1.041 c2 = 0.405
 533 Int300_7_B10860001_MSE.pdb.dat    (1.000) [ 0.000, 1.000, 1.000 ] 
533 Ensemble_score =  7.547 z-score -1.024 Chi = 7.547 c1 = 1.046 c2 = -0.174
 534 Int300_9_B10690001_MSE.pdb.dat    (1.000) [ 0.000, 1.000, 1.000 ] 
534 Ensemble_score =  7.553 z-score -1.022 Chi = 7.553 c1 = 1.046 c2 = 1.336
 535 Int325_2_B10750001_MSE.pdb.dat    (1.000) [ 0.000, 1.000, 1.000 ] 
535 Ensemble_score =  7.557 z-score -1.021 Chi = 7.557 c1 = 1.032 c2 = 0.280
 531 Int325_4_B10010001_MSE.pdb.dat    (1.000) [ 0.000, 1.000, 1.000 ] 
536 Ensemble_score =  7.557 z-score -1.021 Chi = 7.557 c1 = 1.045 c2 = 0.491
 536 Int300_7_B10890001_MSE.pdb.dat    (1.000) [ 0.000, 1.000, 1.000 ] 
537 Ensemble_score =  7.560 z-score -1.020 Chi = 7.560 c1 = 1.050 c2 = 0.928
 537 Basic300_6_B10280001_MSE.pdb.dat    (1.000) [ 0.000, 1.000, 1.000 ] 
538 Ensemble_score =  7.577 z-score -1.016 Chi = 7.577 c1 = 1.049 c2 = 0.347
 538 Basic310_9_B10030001_MSE.pdb.dat    (1.000) [ 0.000, 1.000, 1.000 ] 
539 Ensemble_score =  7.578 z-score -1.015 Chi = 7.578 c1 = 1.048 c2 = 1.226
 539 Basic300_5_B10620001_MSE.pdb.dat    (1.000) [ 0.000, 1.000, 1.000 ] 
540 Ensemble_score =  7.595 z-score -1.011 Chi = 7.595 c1 = 1.048 c2 = 0.182
 540 Basic300_3_B10860001_MSE.pdb.dat    (1.000) [ 0.000, 1.000, 1.000 ] 
541 Ensemble_score =  7.599 z-score -1.010 Chi = 7.599 c1 = 1.043 c2 = 0.006
 541 Int325_9_B10080001_MSE.pdb.dat    (1.000) [ 0.000, 1.000, 1.000 ] 
542 Ensemble_score =  7.599 z-score -1.010 Chi = 7.599 c1 = 1.046 c2 = 0.213
 542 Int325_9_B10120001_MSE.pdb.dat    (1.000) [ 0.000, 1.000, 1.000 ] 
543 Ensemble_score =  7.609 z-score -1.007 Chi = 7.609 c1 = 1.048 c2 = 2.824
 543 Basic350_9_B10930001_MSE.pdb.dat    (1.000) [ 0.000, 1.000, 1.000 ] 
544 Ensemble_score =  7.611 z-score -1.007 Chi = 7.611 c1 = 1.050 c2 = 0.813
 545 Basic310_9_B10220001_MSE.pdb.dat    (1.000) [ 0.000, 1.000, 1.000 ] 
545 Ensemble_score =  7.613 z-score -1.006 Chi = 7.613 c1 = 1.050 c2 = 0.880
 544 Basic310_5_B10390001_MSE.pdb.dat    (1.000) [ 0.000, 1.000, 1.000 ] 
546 Ensemble_score =  7.615 z-score -1.005 Chi = 7.615 c1 = 1.048 c2 = -0.147
 546 Int325_0_B10810001_MSE.pdb.dat    (1.000) [ 0.000, 1.000, 1.000 ] 
547 Ensemble_score =  7.623 z-score -1.003 Chi = 7.623 c1 = 1.048 c2 = 0.472
 547 Basic350_9_B10060001_MSE.pdb.dat    (1.000) [ 0.000, 1.000, 1.000 ] 
548 Ensemble_score =  7.624 z-score -1.003 Chi = 7.624 c1 = 1.031 c2 = 0.251
 548 Int350_7_B10820001_MSE.pdb.dat    (1.000) [ 0.000, 1.000, 1.000 ] 
549 Ensemble_score =  7.631 z-score -1.001 Chi = 7.631 c1 = 1.033 c2 = -0.013
 551 Int325_3_B10030001_MSE.pdb.dat    (1.000) [ 0.000, 1.000, 1.000 ] 
550 Ensemble_score =  7.632 z-score -1.001 Chi = 7.632 c1 = 1.043 c2 = 0.832
 549 Int300_8_B10200001_MSE.pdb.dat    (1.000) [ 0.000, 1.000, 1.000 ] 
551 Ensemble_score =  7.633 z-score -1.001 Chi = 7.633 c1 = 1.041 c2 = 0.088
 550 Int325_3_B10050001_MSE.pdb.dat    (1.000) [ 0.000, 1.000, 1.000 ] 
552 Ensemble_score =  7.633 z-score -1.001 Chi = 7.633 c1 = 1.050 c2 = 0.654
 552 Basic310_9_B10050001_MSE.pdb.dat    (1.000) [ 0.000, 1.000, 1.000 ] 
553 Ensemble_score =  7.638 z-score -0.999 Chi = 7.638 c1 = 1.049 c2 = 1.187
 553 Basic300_0_B10110001_MSE.pdb.dat    (1.000) [ 0.000, 1.000, 1.000 ] 
554 Ensemble_score =  7.638 z-score -0.999 Chi = 7.638 c1 = 1.046 c2 = 1.326
 554 Basic300_1_B10750001_MSE.pdb.dat    (1.000) [ 0.000, 1.000, 1.000 ] 
555 Ensemble_score =  7.643 z-score -0.998 Chi = 7.643 c1 = 1.050 c2 = 4.000
 555 Int325_5_B10790001_MSE.pdb.dat    (1.000) [ 0.000, 1.000, 1.000 ] 
556 Ensemble_score =  7.645 z-score -0.997 Chi = 7.645 c1 = 1.031 c2 = 0.688
 556 Int350_7_B11000001_MSE.pdb.dat    (1.000) [ 0.000, 1.000, 1.000 ] 
557 Ensemble_score =  7.648 z-score -0.997 Chi = 7.648 c1 = 1.048 c2 = -0.147
 557 Basic320_0_B10110001_MSE.pdb.dat    (1.000) [ 0.000, 1.000, 1.000 ] 
558 Ensemble_score =  7.651 z-score -0.996 Chi = 7.651 c1 = 1.046 c2 = 1.134
 558 Basic350_1_B10850001_MSE.pdb.dat    (1.000) [ 0.000, 1.000, 1.000 ] 
559 Ensemble_score =  7.659 z-score -0.994 Chi = 7.659 c1 = 1.038 c2 = 3.760
 559 Int325_8_B10710001_MSE.pdb.dat    (1.000) [ 0.000, 1.000, 1.000 ] 
560 Ensemble_score =  7.665 z-score -0.992 Chi = 7.665 c1 = 1.050 c2 = 0.774
 560 Basic350_3_B10060001_MSE.pdb.dat    (1.000) [ 0.000, 1.000, 1.000 ] 
561 Ensemble_score =  7.672 z-score -0.990 Chi = 7.672 c1 = 1.046 c2 = 0.606
 561 Int325_2_B10380001_MSE.pdb.dat    (1.000) [ 0.000, 1.000, 1.000 ] 
562 Ensemble_score =  7.673 z-score -0.990 Chi = 7.673 c1 = 1.047 c2 = 1.149
 562 Basic310_1_B10290001_MSE.pdb.dat    (1.000) [ 0.000, 1.000, 1.000 ] 
563 Ensemble_score =  7.673 z-score -0.990 Chi = 7.673 c1 = 1.040 c2 = -0.051
 563 Int350_8_B10020001_MSE.pdb.dat    (1.000) [ 0.000, 1.000, 1.000 ] 
564 Ensemble_score =  7.675 z-score -0.989 Chi = 7.675 c1 = 1.048 c2 = 1.432
 564 Basic350_1_B10930001_MSE.pdb.dat    (1.000) [ 0.000, 1.000, 1.000 ] 
565 Ensemble_score =  7.686 z-score -0.986 Chi = 7.686 c1 = 1.045 c2 = 0.309
 565 Int325_0_B10040001_MSE.pdb.dat    (1.000) [ 0.000, 1.000, 1.000 ] 
566 Ensemble_score =  7.689 z-score -0.986 Chi = 7.689 c1 = 1.040 c2 = 0.347
 566 Int325_4_B10040001_MSE.pdb.dat    (1.000) [ 0.000, 1.000, 1.000 ] 
567 Ensemble_score =  7.690 z-score -0.985 Chi = 7.690 c1 = 1.043 c2 = 0.568
 568 Int350_7_B10080001_MSE.pdb.dat    (1.000) [ 0.000, 1.000, 1.000 ] 
568 Ensemble_score =  7.694 z-score -0.984 Chi = 7.694 c1 = 1.047 c2 = 0.232
 567 Basic300_9_B10390001_MSE.pdb.dat    (1.000) [ 0.000, 1.000, 1.000 ] 
569 Ensemble_score =  7.696 z-score -0.984 Chi = 7.696 c1 = 1.042 c2 = 0.213
 570 Int350_6_B10030001_MSE.pdb.dat    (1.000) [ 0.000, 1.000, 1.000 ] 
570 Ensemble_score =  7.697 z-score -0.984 Chi = 7.697 c1 = 1.046 c2 = 1.168
 569 Basic300_7_B10310001_MSE.pdb.dat    (1.000) [ 0.000, 1.000, 1.000 ] 
571 Ensemble_score =  7.708 z-score -0.980 Chi = 7.708 c1 = 1.045 c2 = 0.309
