FILE sum.
Int325_1_B10940001_MSE.dat 540800
Int325_1_B10950001_MSE.dat 540800
Int325_1_B10960001_MSE.dat 540800
Int325_1_B10970001_MSE.dat 540800
Int325_1_B10980001_MSE.dat 540800
Int325_1_B10990001_MSE.dat 540800
Int325_1_B11000001_MSE.dat 540800
Int325_1_B99990001_MSE.dat 540800
Int325_2_B10010001_MSE.dat 132356
Int325_2_B10020001_MSE.dat 260
Int325_2_B10030001_MSE.dat 131076
Int325_2_B10040001_MSE.dat 4
Int325_2_B10050001_MSE.dat 228
Int325_2_B10060001_MSE.dat 164
Int325_2_B10070001_MSE.dat 160
Int325_2_B10080001_MSE.dat 128
Int325_2_B10090001_MSE.dat 0
Int325_2_B10100001_MSE.dat 0
Int325_2_B10110001_MSE.dat 8192
Int325_2_B10120001_MSE.dat 8192
Int325_2_B10130001_MSE.dat 8192
Int325_2_B10140001_MSE.dat 8192
Int325_2_B10150001_MSE.dat 8320
Int325_2_B10160001_MSE.dat 139392
Int325_2_B10170001_MSE.dat 128
Int325_2_B10180001_MSE.dat 135328
Int325_2_B10190001_MSE.dat 135204
Int325_2_B10200001_MSE.dat 135204
Int325_2_B10210001_MSE.dat 405796
Int325_2_B10220001_MSE.dat 397604
Int325_2_B10230001_MSE.dat 131364
Int325_2_B10240001_MSE.dat 131360
Int325_2_B10250001_MSE.dat 131360
Int325_2_B10260001_MSE.dat 131872
Int325_2_B10270001_MSE.dat 131360
Int325_2_B10280001_MSE.dat 131360
Int325_2_B10290001_MSE.dat 131872
Int325_2_B10300001_MSE.dat 133888
Int325_2_B10310001_MSE.dat 864
Int325_2_B10320001_MSE.dat 800
Int325_2_B10330001_MSE.dat 768
Int325_2_B10340001_MSE.dat 768
Int325_2_B10350001_MSE.dat 133952
Int325_2_B10360001_MSE.dat 768
Int325_2_B10370001_MSE.dat 1280
Int325_2_B10380001_MSE.dat 1792
Int325_2_B10390001_MSE.dat 34560
Int325_2_B10400001_MSE.dat 768
Int325_2_B10410001_MSE.dat 1049856
Int325_2_B10420001_MSE.dat 1049856
Int325_2_B10430001_MSE.dat 1048832
Int325_2_B10440001_MSE.dat 1048832
Int325_2_B10450001_MSE.dat 1179904
Int325_2_B10460001_MSE.dat 1048832
Int325_2_B10470001_MSE.dat 1049856
Int325_2_B10480001_MSE.dat 1115392
Int325_2_B10490001_MSE.dat 66816
Int325_2_B10500001_MSE.dat 66816
Int325_2_B10510001_MSE.dat 65792
Int325_2_B10520001_MSE.dat 65792
Int325_2_B10530001_MSE.dat 65792
Int325_2_B10540001_MSE.dat 1114112
Int325_2_B10550001_MSE.dat 1114368
Int325_2_B10560001_MSE.dat 1114116
Int325_2_B10570001_MSE.dat 1118212
Int325_2_B10580001_MSE.dat 1118272
Int325_2_B10590001_MSE.dat 1118272
Int325_2_B10600001_MSE.dat 1118208
Int325_2_B10610001_MSE.dat 1118208
Int325_2_B10620001_MSE.dat 1118208
Int325_2_B10630001_MSE.dat 1118208
Int325_2_B10640001_MSE.dat 1118208
Int325_2_B10650001_MSE.dat 1118208
Int325_2_B10660001_MSE.dat 69632
Int325_2_B10670001_MSE.dat 69632
Int325_2_B10680001_MSE.dat 65792
Int325_2_B10690001_MSE.dat 65792
Int325_2_B10700001_MSE.dat 65792
Int325_2_B10710001_MSE.dat 66816
Int325_2_B10720001_MSE.dat 65792
Int325_2_B10730001_MSE.dat 65792
Int325_2_B10740001_MSE.dat 1114368
Int325_2_B10750001_MSE.dat 1114112
Int325_2_B10760001_MSE.dat 65536
Int325_2_B10770001_MSE.dat 1118464
Int325_2_B10780001_MSE.dat 1114112
Int325_2_B10790001_MSE.dat 1114368
Int325_2_B10800001_MSE.dat 1245440
Int325_2_B10810001_MSE.dat 1179904
Int325_2_B10820001_MSE.dat 1179904
Int325_2_B10830001_MSE.dat 1179904
Int325_2_B10840001_MSE.dat 1179904
Int325_2_B10850001_MSE.dat 131328
Int325_2_B10860001_MSE.dat 132356
Int325_2_B10870001_MSE.dat 131332
Int325_2_B10880001_MSE.dat 133380
Int325_2_B10890001_MSE.dat 131332
Int325_2_B10900001_MSE.dat 131340
Int325_2_B10910001_MSE.dat 131328
Int325_2_B10920001_MSE.dat 655680
Int325_2_B10930001_MSE.dat 655680
Int325_2_B10940001_MSE.dat 655624
Int325_2_B10950001_MSE.dat 655624
Int325_2_B10960001_MSE.dat 131332
Int325_2_B10970001_MSE.dat 655620
Int325_2_B10980001_MSE.dat 524288
Int325_2_B10990001_MSE.dat 131080
Int325_2_B11000001_MSE.dat 131136
Int325_2_B99990001_MSE.dat 131136
Int325_3_B10010001_MSE.dat 65792
Int325_3_B10020001_MSE.dat 65792
Int325_3_B10030001_MSE.dat 65536
Int325_3_B10040001_MSE.dat 256
Int325_3_B10050001_MSE.dat 1179712
Int325_3_B10060001_MSE.dat 1249376
Int325_3_B10070001_MSE.dat 1053248
Int325_3_B10080001_MSE.dat 1052736
Int325_3_B10090001_MSE.dat 1053216
Int325_3_B10100001_MSE.dat 1055296
Int325_3_B10110001_MSE.dat 1053312
Int325_3_B10120001_MSE.dat 1053184
Int325_3_B10130001_MSE.dat 1184256
Int325_3_B10140001_MSE.dat 1186560
Int325_3_B10150001_MSE.dat 1219076
Int325_3_B10160001_MSE.dat 1186564
Int325_3_B10170001_MSE.dat 1186560
Int325_3_B10180001_MSE.dat 1219072
Int325_3_B10190001_MSE.dat 1053184
Int325_3_B10200001_MSE.dat 1053184
Int325_3_B10210001_MSE.dat 1085952
Int325_3_B10220001_MSE.dat 1085968
Int325_3_B10230001_MSE.dat 1085968
Int325_3_B10240001_MSE.dat 5648
Int325_3_B10250001_MSE.dat 5648
Int325_3_B10260001_MSE.dat 528912
Int325_3_B10270001_MSE.dat 528912
Int325_3_B10280001_MSE.dat 545296
Int325_3_B10290001_MSE.dat 546320
Int325_3_B10300001_MSE.dat 5648
Int325_3_B10310001_MSE.dat 22032
Int325_3_B10320001_MSE.dat 22032
Int325_3_B10330001_MSE.dat 22016
Int325_3_B10340001_MSE.dat 546304
Int325_3_B10350001_MSE.dat 22016
Int325_3_B10360001_MSE.dat 22016
Int325_3_B10370001_MSE.dat 22016
Int325_3_B10380001_MSE.dat 22016
Int325_3_B10390001_MSE.dat 5632
Int325_3_B10400001_MSE.dat 5632
Int325_3_B10410001_MSE.dat 4608
Int325_3_B10420001_MSE.dat 4608
Int325_3_B10430001_MSE.dat 4608
Int325_3_B10440001_MSE.dat 4608
Int325_3_B10450001_MSE.dat 4608
Int325_3_B10460001_MSE.dat 4608
Int325_3_B10470001_MSE.dat 4608
Int325_3_B10480001_MSE.dat 4608
Int325_3_B10490001_MSE.dat 4608
Int325_3_B10500001_MSE.dat 4608
Int325_3_B10510001_MSE.dat 4608
Int325_3_B10520001_MSE.dat 5632
Int325_3_B10530001_MSE.dat 5632
Int325_3_B10540001_MSE.dat 4608
Int325_3_B10550001_MSE.dat 4608
Int325_3_B10560001_MSE.dat 4608
Int325_3_B10570001_MSE.dat 512
Int325_3_B10580001_MSE.dat 0
Int325_3_B10590001_MSE.dat 0
Int325_3_B10600001_MSE.dat 0
Int325_3_B10610001_MSE.dat 0
Int325_3_B10620001_MSE.dat 0
Int325_3_B10630001_MSE.dat 0
Int325_3_B10640001_MSE.dat 0
Int325_3_B10650001_MSE.dat 0
Int325_3_B10660001_MSE.dat 0
Int325_3_B10670001_MSE.dat 0
Int325_3_B10680001_MSE.dat 128
Int325_3_B10690001_MSE.dat 0
Int325_3_B10700001_MSE.dat 0
Int325_3_B10710001_MSE.dat 0
Int325_3_B10720001_MSE.dat 0
Int325_3_B10730001_MSE.dat 0
Int325_3_B10740001_MSE.dat 0
Int325_3_B10750001_MSE.dat 0
Int325_3_B10760001_MSE.dat 0
Int325_3_B10770001_MSE.dat 0
Int325_3_B10780001_MSE.dat 0
Int325_3_B10790001_MSE.dat 0
Int325_3_B10800001_MSE.dat 0
Int325_3_B10810001_MSE.dat 0
Int325_3_B10820001_MSE.dat 0
Int325_3_B10830001_MSE.dat 0
Int325_3_B10840001_MSE.dat 131072
Int325_3_B10850001_MSE.dat 131072
Int325_3_B10860001_MSE.dat 131072
Int325_3_B10870001_MSE.dat 0
Int325_3_B10880001_MSE.dat 131072
Int325_3_B10890001_MSE.dat 131072
Int325_3_B10900001_MSE.dat 131072
Int325_3_B10910001_MSE.dat 131072
Int325_3_B10920001_MSE.dat 0
Int325_3_B10930001_MSE.dat 0
Int325_3_B10940001_MSE.dat 0
Int325_3_B10950001_MSE.dat 0
Int325_3_B10960001_MSE.dat 0
Int325_3_B10970001_MSE.dat 0
Int325_3_B10980001_MSE.dat 0
Int325_3_B10990001_MSE.dat 0
Int325_3_B11000001_MSE.dat 0
Int325_3_B99990001_MSE.dat 0
Int325_4_B10010001_MSE.dat 4416
Int325_4_B10020001_MSE.dat 2097472
Int325_4_B10030001_MSE.dat 2101568
Int325_4_B10040001_MSE.dat 2101312
Int325_4_B10050001_MSE.dat 2101316
Int325_4_B10060001_MSE.dat 2101316
Int325_4_B10070001_MSE.dat 2101248
Int325_4_B10080001_MSE.dat 2101312
Int325_4_B10090001_MSE.dat 2103748
Int325_4_B10100001_MSE.dat 2167044
Int325_4_B10110001_MSE.dat 2199812
Int325_4_B10120001_MSE.dat 2134020
Int325_4_B10130001_MSE.dat 39044
Int325_4_B10140001_MSE.dat 2134148
Int325_4_B10150001_MSE.dat 2101380
Int325_4_B10160001_MSE.dat 2101380
Int325_4_B10170001_MSE.dat 2625920
Int325_4_B10180001_MSE.dat 2627968
Int325_4_B10190001_MSE.dat 6528
Int325_4_B10200001_MSE.dat 530560
Int325_4_B10210001_MSE.dat 530816
Int325_4_B10220001_MSE.dat 2625664
Int325_4_B10230001_MSE.dat 2625732
Int325_4_B10240001_MSE.dat 2625740
Int325_4_B10250001_MSE.dat 2625676
Int325_4_B10260001_MSE.dat 2625668
Int325_4_B10270001_MSE.dat 2625732
Int325_4_B10280001_MSE.dat 2666692
Int325_4_B10290001_MSE.dat 2633860
Int325_4_B10300001_MSE.dat 2625668
Int325_4_B10310001_MSE.dat 2633924
Int325_4_B10320001_MSE.dat 536740
Int325_4_B10330001_MSE.dat 8420
Int325_4_B10340001_MSE.dat 602596
Int325_4_B10350001_MSE.dat 598180
Int325_4_B10360001_MSE.dat 598180
Int325_4_B10370001_MSE.dat 598436
Int325_4_B10380001_MSE.dat 598436
Int325_4_B10390001_MSE.dat 598436
Int325_4_B10400001_MSE.dat 598180
Int325_4_B10410001_MSE.dat 598180
Int325_4_B10420001_MSE.dat 598244
Int325_4_B10430001_MSE.dat 598116
Int325_4_B10440001_MSE.dat 589924
Int325_4_B10450001_MSE.dat 524388
Int325_4_B10460001_MSE.dat 2883684
Int325_4_B10470001_MSE.dat 786532
Int325_4_B10480001_MSE.dat 790628
Int325_4_B10490001_MSE.dat 786468
Int325_4_B10500001_MSE.dat 524324
Int325_4_B10510001_MSE.dat 786468
Int325_4_B10520001_MSE.dat 2883628
Int325_4_B10530001_MSE.dat 2359340
Int325_4_B10540001_MSE.dat 2105388
Int325_4_B10550001_MSE.dat 2629676
Int325_4_B10560001_MSE.dat 2621484
Int325_4_B10570001_MSE.dat 2097196
Int325_4_B10580001_MSE.dat 2097196
Int325_4_B10590001_MSE.dat 2097196
Int325_4_B10600001_MSE.dat 2097700
Int325_4_B10610001_MSE.dat 2097700
Int325_4_B10620001_MSE.dat 2097668
Int325_4_B10630001_MSE.dat 2097668
Int325_4_B10640001_MSE.dat 2099780
Int325_4_B10650001_MSE.dat 2361972
Int325_4_B10660001_MSE.dat 264784
Int325_4_B10670001_MSE.dat 2640
Int325_4_B10680001_MSE.dat 264848
Int325_4_B10690001_MSE.dat 264320
Int325_4_B10700001_MSE.dat 264340
Int325_4_B10710001_MSE.dat 395460
Int325_4_B10720001_MSE.dat 262340
Int325_4_B10730001_MSE.dat 262372
Int325_4_B10740001_MSE.dat 264420
Int325_4_B10750001_MSE.dat 131268
Int325_4_B10760001_MSE.dat 393944
Int325_4_B10770001_MSE.dat 262728
Int325_4_B10780001_MSE.dat 262216
Int325_4_B10790001_MSE.dat 264392
Int325_4_B10800001_MSE.dat 264200
Int325_4_B10810001_MSE.dat 2056
Int325_4_B10820001_MSE.dat 72
Int325_4_B10830001_MSE.dat 2492488
Int325_4_B10840001_MSE.dat 395272
Int325_4_B10850001_MSE.dat 2056
Int325_4_B10860001_MSE.dat 2056
Int325_4_B10870001_MSE.dat 2056
Int325_4_B10880001_MSE.dat 2056
Int325_4_B10890001_MSE.dat 2056
Int325_4_B10900001_MSE.dat 8
Int325_4_B10910001_MSE.dat 8
Int325_4_B10920001_MSE.dat 8
Int325_4_B10930001_MSE.dat 8
Int325_4_B10940001_MSE.dat 8
Int325_4_B10950001_MSE.dat 8
Int325_4_B10960001_MSE.dat 8
Int325_4_B10970001_MSE.dat 8
Int325_4_B10980001_MSE.dat 8
Int325_4_B10990001_MSE.dat 0
Int325_4_B11000001_MSE.dat 0
Int325_4_B99990001_MSE.dat 0
Int325_5_B10010001_MSE.dat 2097472
Int325_5_B10020001_MSE.dat 6400
Int325_5_B10030001_MSE.dat 1055040
Int325_5_B10040001_MSE.dat 1055041
Int325_5_B10050001_MSE.dat 6209
Int325_5_B10060001_MSE.dat 6208
Int325_5_B10070001_MSE.dat 268352
Int325_5_B10080001_MSE.dat 268352
Int325_5_B10090001_MSE.dat 266304
Int325_5_B10100001_MSE.dat 266304
Int325_5_B10110001_MSE.dat 266304
Int325_5_B10120001_MSE.dat 301248
Int325_5_B10130001_MSE.dat 301248
Int325_5_B10140001_MSE.dat 299072
Int325_5_B10150001_MSE.dat 301120
Int325_5_B10160001_MSE.dat 266304
Int325_5_B10170001_MSE.dat 266304
Int325_5_B10180001_MSE.dat 268864
Int325_5_B10190001_MSE.dat 268864
Int325_5_B10200001_MSE.dat 334784
Int325_5_B10210001_MSE.dat 68544
Int325_5_B10220001_MSE.dat 2368
Int325_5_B10230001_MSE.dat 2368
Int325_5_B10240001_MSE.dat 320
Int325_5_B10250001_MSE.dat 65856
Int325_5_B10260001_MSE.dat 65856
Int325_5_B10270001_MSE.dat 65984
Int325_5_B10280001_MSE.dat 65984
Int325_5_B10290001_MSE.dat 65984
Int325_5_B10300001_MSE.dat 65988
Int325_5_B10310001_MSE.dat 65792
Int325_5_B10320001_MSE.dat 65792
Int325_5_B10330001_MSE.dat 65792
Int325_5_B10340001_MSE.dat 65792
Int325_5_B10350001_MSE.dat 98304
Int325_5_B10360001_MSE.dat 98304
Int325_5_B10370001_MSE.dat 98308
Int325_5_B10380001_MSE.dat 98304
Int325_5_B10390001_MSE.dat 65536
Int325_5_B10400001_MSE.dat 65536
Int325_5_B10410001_MSE.dat 98304
Int325_5_B10420001_MSE.dat 65536
Int325_5_B10430001_MSE.dat 65536
Int325_5_B10440001_MSE.dat 65536
Int325_5_B10450001_MSE.dat 65792
Int325_5_B10460001_MSE.dat 65792
Int325_5_B10470001_MSE.dat 65792
Int325_5_B10480001_MSE.dat 65792
Int325_5_B10490001_MSE.dat 65792
Int325_5_B10500001_MSE.dat 65792
Int325_5_B10510001_MSE.dat 65792
Int325_5_B10520001_MSE.dat 65792
Int325_5_B10530001_MSE.dat 65792
Int325_5_B10540001_MSE.dat 65792
Int325_5_B10550001_MSE.dat 65792
Int325_5_B10560001_MSE.dat 67584
Int325_5_B10570001_MSE.dat 67584
Int325_5_B10580001_MSE.dat 67584
Int325_5_B10590001_MSE.dat 65536
Int325_5_B10600001_MSE.dat 65536
Int325_5_B10610001_MSE.dat 65536
Int325_5_B10620001_MSE.dat 65536
Int325_5_B10630001_MSE.dat 65536
Int325_5_B10640001_MSE.dat 65536
Int325_5_B10650001_MSE.dat 256
Int325_5_B10660001_MSE.dat 65792
Int325_5_B10670001_MSE.dat 256
Int325_5_B10680001_MSE.dat 65792
Int325_5_B10690001_MSE.dat 65792
Int325_5_B10700001_MSE.dat 65536
Int325_5_B10710001_MSE.dat 65536
Int325_5_B10720001_MSE.dat 65536
Int325_5_B10730001_MSE.dat 65792
Int325_5_B10740001_MSE.dat 65792
Int325_5_B10750001_MSE.dat 98560
Int325_5_B10760001_MSE.dat 100608
Int325_5_B10770001_MSE.dat 67840
Int325_5_B10780001_MSE.dat 65792
Int325_5_B10790001_MSE.dat 65792
Int325_5_B10800001_MSE.dat 65792
Int325_5_B10810001_MSE.dat 65792
Int325_5_B10820001_MSE.dat 65792
Int325_5_B10830001_MSE.dat 65792
Int325_5_B10840001_MSE.dat 65792
Int325_5_B10850001_MSE.dat 69888
Int325_5_B10860001_MSE.dat 65792
Int325_5_B10870001_MSE.dat 2304
Int325_5_B10880001_MSE.dat 2097152
Int325_5_B10890001_MSE.dat 2101248
Int325_5_B10900001_MSE.dat 4096
Int325_5_B10910001_MSE.dat 6400
Int325_5_B10920001_MSE.dat 256
Int325_5_B10930001_MSE.dat 0
Int325_5_B10940001_MSE.dat 65536
Int325_5_B10950001_MSE.dat 2162944
Int325_5_B10960001_MSE.dat 2162944
Int325_5_B10970001_MSE.dat 2162688
Int325_5_B10980001_MSE.dat 2097152
Int325_5_B10990001_MSE.dat 0
Int325_5_B11000001_MSE.dat 0
Int325_5_B99990001_MSE.dat 0
Int325_6_B10010001_MSE.dat 324
Int325_6_B10020001_MSE.dat 256
Int325_6_B10030001_MSE.dat 256
Int325_6_B10040001_MSE.dat 2304
Int325_6_B10050001_MSE.dat 256
Int325_6_B10060001_MSE.dat 1048832
Int325_6_B10070001_MSE.dat 256
Int325_6_B10080001_MSE.dat 320
Int325_6_B10090001_MSE.dat 256
Int325_6_B10100001_MSE.dat 256
Int325_6_B10110001_MSE.dat 448
Int325_6_B10120001_MSE.dat 4544
Int325_6_B10130001_MSE.dat 12736
Int325_6_B10140001_MSE.dat 12612
Int325_6_B10150001_MSE.dat 12612
Int325_6_B10160001_MSE.dat 15172
Int325_6_B10170001_MSE.dat 15172
Int325_6_B10180001_MSE.dat 64356
Int325_6_B10190001_MSE.dat 31556
Int325_6_B10200001_MSE.dat 21316
Int325_6_B10210001_MSE.dat 1069376
Int325_6_B10220001_MSE.dat 1052992
Int325_6_B10230001_MSE.dat 1048896
Int325_6_B10240001_MSE.dat 1048576
Int325_6_B10250001_MSE.dat 67908
Int325_6_B10260001_MSE.dat 67908
Int325_6_B10270001_MSE.dat 1114372
Int325_6_B10280001_MSE.dat 1114368
Int325_6_B10290001_MSE.dat 65600
Int325_6_B10300001_MSE.dat 1114176
Int325_6_B10310001_MSE.dat 65536
Int325_6_B10320001_MSE.dat 65536
Int325_6_B10330001_MSE.dat 65536
Int325_6_B10340001_MSE.dat 1114112
Int325_6_B10350001_MSE.dat 1048576
Int325_6_B10360001_MSE.dat 98304
Int325_6_B10370001_MSE.dat 4096
Int325_6_B10380001_MSE.dat 98304
Int325_6_B10390001_MSE.dat 98304
Int325_6_B10400001_MSE.dat 0
Int325_6_B10410001_MSE.dat 98304
Int325_6_B10420001_MSE.dat 98304
Int325_6_B10430001_MSE.dat 98304
Int325_6_B10440001_MSE.dat 98304
Int325_6_B10450001_MSE.dat 98304
Int325_6_B10460001_MSE.dat 98304
Int325_6_B10470001_MSE.dat 98304
Int325_6_B10480001_MSE.dat 98304
Int325_6_B10490001_MSE.dat 32768
Int325_6_B10500001_MSE.dat 65536
Int325_6_B10510001_MSE.dat 65536
Int325_6_B10520001_MSE.dat 0
Int325_6_B10530001_MSE.dat 0
Int325_6_B10540001_MSE.dat 0
Int325_6_B10550001_MSE.dat 0
Int325_6_B10560001_MSE.dat 0
Int325_6_B10570001_MSE.dat 0
Int325_6_B10580001_MSE.dat 0
Int325_6_B10590001_MSE.dat 256
Int325_6_B10600001_MSE.dat 0
Int325_6_B10610001_MSE.dat 256
Int325_6_B10620001_MSE.dat 256
Int325_6_B10630001_MSE.dat 33024
Int325_6_B10640001_MSE.dat 256
Int325_6_B10650001_MSE.dat 256
Int325_6_B10660001_MSE.dat 256
Int325_6_B10670001_MSE.dat 256
Int325_6_B10680001_MSE.dat 33024
Int325_6_B10690001_MSE.dat 34048
Int325_6_B10700001_MSE.dat 1280
Int325_6_B10710001_MSE.dat 256
Int325_6_B10720001_MSE.dat 65792
Int325_6_B10730001_MSE.dat 65920
Int325_6_B10740001_MSE.dat 65792
Int325_6_B10750001_MSE.dat 256
Int325_6_B10760001_MSE.dat 384
Int325_6_B10770001_MSE.dat 65920
Int325_6_B10780001_MSE.dat 65920
Int325_6_B10790001_MSE.dat 65920
Int325_6_B10800001_MSE.dat 65536
Int325_6_B10810001_MSE.dat 98304
Int325_6_B10820001_MSE.dat 260
Int325_6_B10830001_MSE.dat 388
Int325_6_B10840001_MSE.dat 388
Int325_6_B10850001_MSE.dat 33028
Int325_6_B10860001_MSE.dat 65792
Int325_6_B10870001_MSE.dat 65792
Int325_6_B10880001_MSE.dat 260
Int325_6_B10890001_MSE.dat 260
Int325_6_B10900001_MSE.dat 260
Int325_6_B10910001_MSE.dat 256
Int325_6_B10920001_MSE.dat 256
Int325_6_B10930001_MSE.dat 0
Int325_6_B10940001_MSE.dat 0
Int325_6_B10950001_MSE.dat 0
Int325_6_B10960001_MSE.dat 0
Int325_6_B10970001_MSE.dat 256
Int325_6_B10980001_MSE.dat 256
Int325_6_B10990001_MSE.dat 256
Int325_6_B11000001_MSE.dat 256
Int325_6_B99990001_MSE.dat 256
Int325_7_B10010001_MSE.dat 3154244
Int325_7_B10020001_MSE.dat 2105668
Int325_7_B10030001_MSE.dat 324
Int325_7_B10040001_MSE.dat 96
Int325_7_B10050001_MSE.dat 320
Int325_7_B10060001_MSE.dat 64
Int325_7_B10070001_MSE.dat 64
Int325_7_B10080001_MSE.dat 64
Int325_7_B10090001_MSE.dat 64
Int325_7_B10100001_MSE.dat 16448
Int325_7_B10110001_MSE.dat 16704
Int325_7_B10120001_MSE.dat 320
Int325_7_B10130001_MSE.dat 320
Int325_7_B10140001_MSE.dat 64
Int325_7_B10150001_MSE.dat 4416
Int325_7_B10160001_MSE.dat 4160
Int325_7_B10170001_MSE.dat 4416
Int325_7_B10180001_MSE.dat 528704
Int325_7_B10190001_MSE.dat 528640
Int325_7_B10200001_MSE.dat 528704
Int325_7_B10210001_MSE.dat 528640
Int325_7_B10220001_MSE.dat 528640
Int325_7_B10230001_MSE.dat 528384
Int325_7_B10240001_MSE.dat 530432
Int325_7_B10250001_MSE.dat 530432
Int325_7_B10260001_MSE.dat 528384
Int325_7_B10270001_MSE.dat 524288
Int325_7_B10280001_MSE.dat 524288
Int325_7_B10290001_MSE.dat 524288
Int325_7_B10300001_MSE.dat 589824
Int325_7_B10310001_MSE.dat 0
Int325_7_B10320001_MSE.dat 0
Int325_7_B10330001_MSE.dat 557056
Int325_7_B10340001_MSE.dat 32768
Int325_7_B10350001_MSE.dat 32768
Int325_7_B10360001_MSE.dat 0
Int325_7_B10370001_MSE.dat 32768
Int325_7_B10380001_MSE.dat 0
Int325_7_B10390001_MSE.dat 0
Int325_7_B10400001_MSE.dat 32768
Int325_7_B10410001_MSE.dat 0
Int325_7_B10420001_MSE.dat 33024
Int325_7_B10430001_MSE.dat 0
Int325_7_B10440001_MSE.dat 32768
Int325_7_B10450001_MSE.dat 32768
Int325_7_B10460001_MSE.dat 32768
Int325_7_B10470001_MSE.dat 0
Int325_7_B10480001_MSE.dat 32800
Int325_7_B10490001_MSE.dat 49184
Int325_7_B10500001_MSE.dat 542752
Int325_7_B10510001_MSE.dat 49184
Int325_7_B10520001_MSE.dat 18464
Int325_7_B10530001_MSE.dat 16416
Int325_7_B10540001_MSE.dat 16416
Int325_7_B10550001_MSE.dat 16416
Int325_7_B10560001_MSE.dat 49184
Int325_7_B10570001_MSE.dat 16416
Int325_7_B10580001_MSE.dat 32800
Int325_7_B10590001_MSE.dat 32800
Int325_7_B10600001_MSE.dat 81956
Int325_7_B10610001_MSE.dat 81956
Int325_7_B10620001_MSE.dat 81988
Int325_7_B10630001_MSE.dat 65636
Int325_7_B10640001_MSE.dat 65604
Int325_7_B10650001_MSE.dat 65604
Int325_7_B10660001_MSE.dat 65540
Int325_7_B10670001_MSE.dat 65536
Int325_7_B10680001_MSE.dat 64
Int325_7_B10690001_MSE.dat 64
Int325_7_B10700001_MSE.dat 131136
Int325_7_B10710001_MSE.dat 68
Int325_7_B10720001_MSE.dat 65600
Int325_7_B10730001_MSE.dat 65732
Int325_7_B10740001_MSE.dat 68
Int325_7_B10750001_MSE.dat 65604
Int325_7_B10760001_MSE.dat 65604
Int325_7_B10770001_MSE.dat 65732
Int325_7_B10780001_MSE.dat 65732
Int325_7_B10790001_MSE.dat 73924
Int325_7_B10800001_MSE.dat 73796
Int325_7_B10810001_MSE.dat 81988
Int325_7_B10820001_MSE.dat 2179076
Int325_7_B10830001_MSE.dat 2162692
Int325_7_B10840001_MSE.dat 65540
Int325_7_B10850001_MSE.dat 2162692
Int325_7_B10860001_MSE.dat 65540
Int325_7_B10870001_MSE.dat 4
Int325_7_B10880001_MSE.dat 0
Int325_7_B10890001_MSE.dat 0
Int325_7_B10900001_MSE.dat 0
Int325_7_B10910001_MSE.dat 4
Int325_7_B10920001_MSE.dat 26628
Int325_7_B10930001_MSE.dat 10500
Int325_7_B10940001_MSE.dat 8196
Int325_7_B10950001_MSE.dat 8196
Int325_7_B10960001_MSE.dat 8192
Int325_7_B10970001_MSE.dat 8192
Int325_7_B10980001_MSE.dat 8448
Int325_7_B10990001_MSE.dat 8192
Int325_7_B11000001_MSE.dat 8448
Int325_7_B99990001_MSE.dat 8448
Int325_8_B10010001_MSE.dat 2623488
Int325_8_B10020001_MSE.dat 2621440
Int325_8_B10030001_MSE.dat 2621760
Int325_8_B10040001_MSE.dat 2625856
Int325_8_B10050001_MSE.dat 2101568
Int325_8_B10060001_MSE.dat 6464
Int325_8_B10070001_MSE.dat 3152192
Int325_8_B10080001_MSE.dat 2104129
Int325_8_B10090001_MSE.dat 2120257
Int325_8_B10100001_MSE.dat 3693121
Int325_8_B10110001_MSE.dat 3693129
Int325_8_B10120001_MSE.dat 2120265
Int325_8_B10130001_MSE.dat 547393
Int325_8_B10140001_MSE.dat 2644545
Int325_8_B10150001_MSE.dat 19008
Int325_8_B10160001_MSE.dat 805440
Int325_8_B10170001_MSE.dat 281152
Int325_8_B10180001_MSE.dat 281152
Int325_8_B10190001_MSE.dat 19008
Int325_8_B10200001_MSE.dat 805440
Int325_8_B10210001_MSE.dat 803552
Int325_8_B10220001_MSE.dat 803424
Int325_8_B10230001_MSE.dat 543336
Int325_8_B10240001_MSE.dat 19050
Int325_8_B10250001_MSE.dat 19050
Int325_8_B10260001_MSE.dat 541225
Int325_8_B10270001_MSE.dat 543339
Int325_8_B10280001_MSE.dat 547371
Int325_8_B10290001_MSE.dat 544779
Int325_8_B10300001_MSE.dat 546889
Int325_8_B10310001_MSE.dat 546921
Int325_8_B10320001_MSE.dat 546921
Int325_8_B10330001_MSE.dat 20585
Int325_8_B10340001_MSE.dat 544841
Int325_8_B10350001_MSE.dat 544841
Int325_8_B10360001_MSE.dat 544833
Int325_8_B10370001_MSE.dat 4160
Int325_8_B10380001_MSE.dat 4160
Int325_8_B10390001_MSE.dat 4096
Int325_8_B10400001_MSE.dat 4096
Int325_8_B10410001_MSE.dat 4160
Int325_8_B10420001_MSE.dat 65600
Int325_8_B10430001_MSE.dat 65600
Int325_8_B10440001_MSE.dat 98368
Int325_8_B10450001_MSE.dat 65600
Int325_8_B10460001_MSE.dat 98304
Int325_8_B10470001_MSE.dat 67840
Int325_8_B10480001_MSE.dat 67584
Int325_8_B10490001_MSE.dat 98304
Int325_8_B10500001_MSE.dat 98304
Int325_8_B10510001_MSE.dat 98304
Int325_8_B10520001_MSE.dat 98304
Int325_8_B10530001_MSE.dat 65536
